2,1,150
,0,0,02,2,155
,0,0,02,3,155
,365,36,26822,3,160
,4547,487,312482,4,164
,4019,840,412032,5,169
,3508,1106,394932,5,169
,3508,1346,369632,6,174
,3508,1562,339102,7,179
,3508,1756,292642,8,179
,3508,1931,276912,8,183
,3508,2088,245112,9,188
,348,1914,-2082,10,193
,348,1757,-107692,10,193
,727,1653,-126672,11,198
,727,1560,-118822,12,202
,1409,1529,-81302,13,207
,1409,1505,-56972,13,207
,745,1429,-81852,14,212
,2162,1502,6412,15,217
,2162,1567,50232,16,217
,1227,1532,-812,16,221
,2013,1580,30522,17,226
,2013,1623,44472,18,231
,3130,1773,126402,18,231
,2811,1876,140182,19,236
,1482,1836,46442,20,240
,3121,1964,116373,0,245
,2552,2022,99033,0,499
,2546,2074,86813,1,516
,3077,2174,107833,2,531
,3397,2296,140683,3,503
,3463,2412,156393,3,524
,1507,2321,19023,4,532
,2013,2290,-12763,5,491
,4019,2462,103873,5,416
,5616,2777,286313,6,400
,3130,2847,192943,7,372
,4019,2964,179803,8,359
,3508,3018,129723,8,354
,3121,3038,77813,9,332
,3975,3131,105333,10,274
,5616,3379,214333,10,268
,3508,3404,125713,11,237
,4675,3531,152293,12,188
,5631,3741,225293,13,171
,4490,3815,167703,13,150
,4675,3901,139983,14,99
,6060,4116,222683,15,78
,4556,4204,168703,15,56
,4675,4298,154183,16,51
,4811,4400,150053,17,51
,4822,4484,135453,18,51
,4899,4567,129483,18,51
,4727,4599,85543,19,51
,4779,4635,68483,20,51
,4967,4701,77603,20,51
,4833,4727,57753,21,51
,4866,4754,48103,22,51
,4758,4754,24053,23,51
,4758,4754,12023,23,51
,4696,4742,-1873,24,51
,4866,4766,15063,25,51
,4576,4728,-19923,25,51
,4706,4723,-13453,26,51
,4769,4732,-493,27,51
,4933,4772,27573,28,51
,4866,4790,27253,28,51
,4888,4809,25783,29,51
,4645,4776,-8933,30,51
,4685,4757,-17463,31,51
,4866,4778,5793,31,51
,4866,4795,12733,32,51
,4655,4767,-8953,33,51
,4758,4765,-5793,34,51
,4585,4729,-27413,35,51
,4956,4774,18573,35,51
,4625,4744,-10043,36,51
,4822,4759,5003,37,51
,4635,4734,-15383,38,51
,4527,4692,-36303,38,51
,4706,4694,-16843,39,51
,4779,4711,3273,40,51
,4833,4735,17693,40,51
,4615,4711,-8003,41,51
,4462,4661,-33973,42,51
,4737,4676,-6433,43,51
,4727,4686,3233,43,51
,4706,4690,4423,44,51
,4499,4651,-23723,45,51
,4480,4616,-35633,46,51
,4499,4592,-33623,46,51
,4645,4602,-9973,47,51
,4675,4616,4223,48,51
,4416,4576,-26253,49,51
,4499,4560,-23973,49,51
,4576,4563,-9933,50,51
,4675,4585,8253,51,51
,4758,4619,28483,52,51
,4527,4600,373,52,51
,4416,4563,-25873,53,51
,4716,4593,7783,54,51
,4706,4615,17453,55,51
,4655,4623,14423,55,51
,4645,4627,9703,56,51
,4443,4590,-18153,57,51
,4685,4609,4303,58,51
,4706,4628,16103,58,51
,4685,4639,15233,59,51
,4576,4626,-1153,60,51
,4416,4584,-30063,61,51
,4480,4563,-28753,61,51
,4675,4585,-793,62,51
,4685,4605,12243,63,51
,4434,4570,-17813,64,51
,4416,4539,-31663,64,51
,4462,4523,-25833,65,51
,4518,4522,-13583,66,51
,4665,4550,13123,67,51
,4635,4567,18583,67,51
,4556,4564,7243,68,51
,4443,4539,-14233,69,51
,4443,4519,-21123,69,51
,4353,4485,-34303,70,51
,4407,4469,-27163,71,51
,4585,4492,2703,72,51
,4615,4516,19233,72,51
,4434,4499,-1493,73,51
,4258,4450,-34493,74,51
,4389,4437,-25063,75,51
,4353,4420,-24933,75,51
,4566,4449,5753,76,51
,4462,4451,4183,77,51
,4508,4462,10143,78,51
,4425,4454,-563,78,51
,4310,4425,-19163,79,51
,4258,4391,-33793,80,51
,4336,4380,-23913,80,51
,4527,4409,8183,81,51
,4471,4421,12303,82,51
,4508,4438,18313,83,51
,4362,4422,-2203,83,51
,4527,4443,13663,84,51
,4292,4412,-14253,85,51
,4327,4395,-17563,86,51
,4292,4374,-24133,86,51
,4310,4361,-19893,87,51
,4471,4383,3403,88,51
,4275,4361,-14313,89,51
,4225,4333,-26593,89,53
,4217,4309,-29823,90,55
,4267,4300,-20563,91,58
,4242,4288,-18493,92,60
,4250,4280,-15073,92,55
,4389,4301,5193,93,58
,4242,4289,-4973,94,60
,4250,4281,-8103,95,63
,4225,4269,-12403,95,59
,4362,4287,6383,96,61
,4250,4279,-2233,97,63
,4233,4269,-7263,98,60
,4336,4282,5773,98,58
,4327,4291,8863,99,61
,4233,4279,-3383,100,62
,4250,4273,-5923,101,54
,4443,4307,20843,101,59
,4200,4285,-4033,102,66
,4143,4256,-22493,103,70
,4159,4236,-24213,104,75
,4143,4217,-25283,104,73
,4258,4225,-7273,105,64
,4425,4265,24613,106,64
,4267,4265,12303,106,60
,4353,4282,18383,107,55
,4380,4301,21723,108,58
,4250,4290,2873,109,55
,4353,4302,9993,109,55
,4310,4303,5683,110,57
,4258,4294,-3573,111,69
,4035,4242,-32703,112,75
,4112,4216,-33383,112,75
,4233,4219,-14993,113,69
,4327,4240,4993,114,73
,4176,4227,-6803,115,72
,4242,4230,-1343,115,77
,4128,4209,-15073,116,82
,4112,4189,-19243,117,87
,4096,4170,-22923,118,86
,4192,4174,-8923,119,83
,4242,4187,4463,119,76
,4327,4215,21123,120,76
,4217,4215,10563,121,74
,4242,4220,8743,121,69
,4353,4246,22753,122,69
,4242,4245,10733,123,81
,3990,4194,-31063,124,73
,4344,4224,4073,124,80
,4096,4198,-16193,125,84
,4112,4180,-19603,126,91
,4035,4151,-29963,127,91
,4143,4149,-16353,127,96
,4050,4129,-20313,128,104
,3975,4098,-28743,129,97
,4233,4125,4613,130,92
,4233,4146,16193,130,89
,4208,4158,16453,131,88
,4176,4161,10073,132,97
,3990,4126,-19403,133,90
,4275,4155,9423,133,94
,4065,4137,-7873,134,88
,4258,4161,11003,135,86
