ks,0,0,0,0,0,0
ks,0,1,150,0,0,0
ks,0,1,150,330,33,983
ks,0,2,150,552,84,2439
ks,0,3,150,552,130,3432
ks,0,3,150,552,172,4020
ks,0,4,150,552,210,4410
ks,0,5,150,552,244,4621
ks,0,5,150,552,274,4646
ks,0,6,150,505,297,4422
ks,0,6,150,505,317,4152
ks,0,7,150,571,342,4125
ks,0,8,150,571,364,3996
ks,0,8,150,571,384,3774
ks,0,9,150,593,404,3666
ks,0,10,150,647,428,3702
ks,0,10,150,647,449,3564
ks,0,11,150,647,468,3467
ks,0,12,150,673,488,3426
ks,0,12,150,736,512,3464
ks,0,13,150,736,534,3446
ks,0,14,150,774,558,3521
ks,0,14,150,844,586,3708
ks,0,15,150,844,611,3727
ks,0,16,150,956,645,4022
ks,0,16,150,956,676,4136
ks,0,17,150,995,707,4178
ks,0,18,150,1082,744,4495
ks,0,18,150,1104,780,4729
ks,0,19,150,1202,822,5025
ks,0,19,150,1202,860,5220
ks,0,20,150,1339,907,5644
ks,0,21,150,1339,950,5867
yanking,0,0,150,1373,992,5943
yanking,0,1,171,1466,1039,6205
yanking,0,2,175,2382,1173,9171
yanking,0,2,187,2291,1284,10386
yanking,0,3,198,2189,1374,11130
yanking,0,4,206,2154,1452,11356
yanking,0,4,213,2272,1533,11356
yanking,0,5,221,2356,1615,11647
yanking,0,6,228,2665,1720,12609
yanking,0,6,238,2601,1808,12597
yanking,0,7,246,2576,1884,12497
yanking,0,8,253,2570,1952,12106
yanking,0,8,259,2849,2041,12153
yanking,0,9,267,2918,2128,12466
yanking,0,10,275,2983,2213,12679
yanking,0,10,283,3050,2296,12573
yanking,0,11,291,3253,2391,13031
yanking,0,12,299,3344,2486,13338
yanking,0,12,308,3430,2580,13435
yanking,0,13,317,3566,2678,13834
yanking,0,14,326,3689,2779,14228
yanking,0,14,335,3714,2872,14089
yanking,0,15,344,3917,2976,14427
yanking,0,16,353,4128,3091,15140
yanking,0,16,364,4143,3196,15327
yanking,0,17,374,4284,3304,15442
yanking,0,18,383,4443,3417,15852
yanking,0,18,394,4547,3643,19733
yanking,0,19,415,4727,3859,22272
yanking,0,20,435,4855,4058,23820
yanking,0,20,453,5049,4256,25243
yanking,0,21,471,5072,4419,25126
yanking,0,21,486,5272,4589,25213
yanking,0,22,502,5418,4754,25342
yanking,0,23,517,6009,5005,28092
yanking,0,23,529,5814,5166,27258
yanking,0,24,505,6060,5344,27439
