yanking,1,205,2316,1739,7995
yanking,1,413,2316,1782,6207
yanking,2,420,3121,1882,9787
yanking,3,438,3121,1974,11300
yanking,4,455,2558,2017,8665
yanking,4,463,2811,2076,8239
yanking,5,473,2346,2116,6976
yanking,6,480,3520,2221,10404
yanking,6,499,3520,2318,12042
yanking,7,500,1127,2228,288
yanking,8,501,1573,2178,-3392
yanking,9,492,3847,2303,6527
yanking,10,504,4019,2431,11125
yanking,10,472,4019,2550,13200
yanking,11,442,2811,2589,9373
yanking,12,432,3508,2657,9001
yanking,13,415,2558,2642,3439
yanking,13,419,3508,2706,5946
yanking,14,403,2811,2721,4038
yanking,15,399,5616,2938,16524
yanking,16,345,1645,2841,2474
yanking,16,369,4019,2929,6921
yanking,17,347,3121,2957,5451
yanking,18,340,4675,3085,10806
yanking,19,308,3520,3150,10039
yanking,19,292,3508,3203,8571
yanking,20,279,3121,3190,3343
yanking,21,282,3520,3239,5018
yanking,22,270,3520,3281,5069
yanking,22,259,3520,3316,4892
yanking,23,251,2811,3278,-252
yanking,24,260,1645,3155,-7970
yanking,24,291,1645,3041,-11957
yanking,25,319,4019,3114,-1768
yanking,26,301,4019,3181,3768
yanking,27,284,4019,3243,6312
yanking,27,269,4019,3301,7328
yanking,28,254,4019,3354,6706
yanking,29,241,4019,3403,6833
yanking,30,229,4019,3449,6295
yanking,31,217,4362,3517,8011
yanking,31,200,3130,3458,-30
yanking,32,215,3130,3408,-3492
yanking,33,228,3130,3366,-4480
yanking,33,238,3130,3330,-4764
yanking,34,247,3130,3300,-4340
yanking,35,255,3130,3274,-3993
yanking,36,261,3130,3252,-3473
yanking,37,267,292,3030,-14966
yanking,37,322,292,2824,-20877
yanking,38,374,292,2634,-23781
yanking,39,421,568,2479,-21638
yanking,40,460,568,2335,-20805
yanking,0,205,2811,2124,7244
yanking,1,482,2811,2175,7129
yanking,2,491,2162,2173,3425
yanking,2,491,2811,2220,4940
yanking,3,499,3130,2288,7484
yanking,4,508,3520,2380,9270
yanking,5,485,4685,2552,16938
yanking,5,442,2558,2552,8469
yanking,6,442,4019,2662,12069
yanking,7,414,4019,2763,12133
yanking,8,389,3508,2818,9983
yanking,8,375,4019,2908,10912
yanking,9,353,3508,2953,8740
yanking,10,341,4685,3082,12768
yanking,11,309,4675,3201,14811
yanking,11,279,3508,3247,10369
yanking,12,268,5487,3415,17236
yanking,13,226,4866,3523,15798
yanking,14,199,4933,3628,15282
yanking,14,173,4956,3727,14573
yanking,15,149,4921,3816,13625
yanking,16,126,4685,3881,11442
yanking,17,110,4833,3952,10029
yanking,17,92,4706,4008,8737
yanking,18,78,5037,4085,9791
yanking,19,59,5072,4159,10128
yanking,19,41,4769,4204,8100
yanking,20,29,4956,4260,8204
yanking,21,15,5002,4315,7768
yanking,22,2,4877,4399,9575
yanking,22,1,4758,4452,8112
yanking,23,1,5072,4545,10785
yanking,24,1,5002,4613,9968
yanking,24,1,4833,4646,7324
yanking,25,1,4844,4675,5769
yanking,26,1,4978,4720,6022
yanking,27,1,5049,4769,6471
yanking,27,1,4833,4778,3843
yanking,28,1,4944,4802,3694
yanking,29,1,4737,4792,1153
yanking,29,1,4910,4809,1787
yanking,30,1,4967,4832,2582
yanking,31,1,4811,4828,1039
yanking,32,1,4706,4809,-818
yanking,32,1,4866,4817,91
yanking,33,1,4944,4836,1446
yanking,34,1,4956,4854,1855
yanking,35,1,4685,4828,-898
yanking,35,1,4967,4848,877
yanking,36,1,4866,4850,586
yanking,37,1,4747,4834,-779
yanking,38,1,4143,4782,-3995
yanking,38,1,3566,4690,-8298
yanking,39,1,3676,4613,-9459
yanking,40,1,3740,4547,-9250
yanking,41,1,3578,4474,-9176
yanking,41,1,3520,4402,-9312
yanking,42,1,3085,4303,-11502
yanking,43,5,3050,4209,-12251
yanking,43,28,3094,4125,-11991
yanking,44,49,3094,4047,-11511
yanking,45,69,2887,3960,-10885
yanking,46,90,2942,3883,-10767
yanking,46,110,2782,3800,-10924
yanking,47,130,2811,3725,-10811
yanking,48,149,2679,3646,-10816
yanking,49,169,2633,3570,-10656
yanking,49,187,2692,3504,-9664
yanking,50,204,2804,3451,-8601
yanking,51,217,2639,3390,-8190
yanking,52,232,2659,3335,-7946
yanking,52,246,2841,3297,-6295
yanking,53,255,2856,3263,-5632
yanking,54,264,2646,3216,-5809
yanking,55,276,2841,3187,-4929
yanking,55,283,2154,3109,-7226
yanking,56,302,5208,3266,7780
yanking,57,263,4910,3389,11684
yanking,58,232,4910,3503,13973
yanking,58,204,1573,3358,-2214
yanking,59,240,1573,3224,-10610
yanking,60,274,1573,3100,-13223
yanking,61,305,1573,2985,-14653
yanking,61,333,420,2792,-18995
yanking,62,382,2811,2794,-9354
yanking,63,381,2811,2796,-4553
yanking,64,381,2811,2798,-2135
yanking,64,380,2811,2799,-1005
yanking,65,380,2811,2800,-429
yanking,66,380,2811,2801,-152
yanking,67,379,2811,2802,-5
yanking,67,379,293,2613,-12552
yanking,68,426,293,2439,-18902
