yanking,0,0,205,4050,3105,35255
yanking,0,0,658,2879,3059,26349
yanking,0,1,650,2864,3020,19372
yanking,0,1,643,3689,3153,21515
yanking,0,2,667,3441,3210,19323
yanking,0,2,677,3452,3258,17717
yanking,0,3,686,3419,3290,15320
yanking,0,3,692,3875,3407,17647
yanking,0,4,713,3847,3495,17463
yanking,0,4,729,4443,3684,21075
yanking,0,5,763,5558,3871,24178
yanking,0,5,750,4967,4090,29600
yanking,0,6,707,5783,4259,29870
yanking,0,6,673,5337,4474,33781
yanking,0,7,630,5736,4726,36323
yanking,0,7,579,5959,4972,38743
yanking,0,8,530,6766,5151,38437
yanking,0,8,494,6481,5417,41879
yanking,0,9,441,6745,5682,43875
yanking,0,9,388,6831,5911,43807
yanking,0,10,342,7943,6114,42481
yanking,0,10,303,7943,6479,50727
yanking,0,11,230,6875,6558,43398
yanking,0,11,214,6964,6639,38477
yanking,0,12,198,6853,6681,32234
yanking,0,12,189,7056,6756,29267
yanking,0,13,174,7295,6863,27187
yanking,0,13,153,7009,6892,23095
yanking,0,14,147,7271,6967,21140
yanking,0,14,132,6987,6971,17100
yanking,0,15,131,7370,7050,16376
yanking,0,15,115,7102,7060,13563
yanking,0,16,113,7295,7107,12508
yanking,0,16,104,7079,7101,9716
yanking,0,17,105,7079,7096,7590
yanking,0,17,106,7173,7111,6776
yanking,0,18,103,7173,7123,5868
yanking,0,18,101,7009,7100,3842
yanking,0,19,105,7222,7124,4090
yanking,0,19,101,7079,7115,2936
yanking,0,20,102,7150,7122,2643
yanking,0,20,101,7032,7104,1331
yanking,0,21,105,7246,7132,2269
yanking,0,21,99,6941,7093,210
yanking,0,22,107,7102,7094,203
yanking,0,22,107,7447,7164,2779
yanking,0,23,93,7102,7151,1686
yanking,0,23,95,6831,7087,-1066
yanking,0,24,108,7126,7094,-567
yanking,0,24,107,7320,7139,1582
yanking,0,25,98,7246,7160,2144
yanking,0,25,93,7009,7129,269
yanking,1,26,100,6875,7078,-1437
HOLD,1,0,0,6788,7020,-290
HOLD,1,1,0,5736,6763,-1284
HOLD,1,1,0,5691,6548,-1072
HOLD,1,2,0,5377,6313,-1171
HOLD,1,2,0,5246,6099,-1067
HOLD,1,3,0,5337,5946,-762
HOLD,1,3,0,5391,5835,-555
HOLD,1,4,0,5109,5689,-726
HOLD,1,4,0,4944,5540,-745
HOLD,1,5,0,4585,5349,-955
HOLD,1,5,0,4737,5226,-612
HOLD,1,6,0,4499,5080,-727
HOLD,1,6,0,4310,4926,-770
HOLD,1,7,0,4112,4763,-814
HOLD,1,7,0,4344,4679,-419
HOLD,1,0,-45,4112,4565,-567
yanking,0,0,205,3508,2424,21385
yanking,0,0,536,3508,2532,21580
yanking,0,1,555,2013,2480,15022
yanking,0,1,546,2811,2546,14856
yanking,0,2,558,2811,2599,14272
yanking,0,2,567,2811,2641,13251
yanking,0,3,575,3508,2814,18289
yanking,0,3,606,2811,2813,14586
yanking,0,4,606,4833,3015,20809
yanking,0,4,642,5272,3240,25402
yanking,0,5,683,5025,3418,28449
yanking,0,5,715,4344,3603,29273
yanking,0,5,748,5501,3792,32148
yanking,0,6,766,4855,4004,33643
yanking,0,6,724,5721,4175,34886
yanking,0,7,690,5432,4426,37187
yanking,0,8,639,5616,4664,38499
yanking,0,8,592,6641,4861,38679
yanking,0,8,552,6919,5066,40390
yanking,0,9,511,5959,5244,38880
yanking,0,9,476,6788,5552,45496
yanking,0,10,414,7943,5791,45298
yanking,0,11,366,7885,6000,44080
yanking,0,11,325,6897,6179,42438
yanking,0,12,290,7525,6448,44276
yanking,0,12,236,6964,6551,39633
yanking,0,12,215,7271,6695,38311
yanking,0,13,186,7687,6893,37982
yanking,0,14,147,7009,6916,31251
yanking,0,14,142,6941,6921,25190
yanking,0,14,141,7222,6981,22866
yanking,0,15,129,7246,7034,20487
yanking,0,15,119,7009,7029,16201
yanking,0,16,120,7102,7043,13572
yanking,0,16,117,7056,7045,10934
yanking,0,17,116,7150,7066,9652
yanking,0,17,112,6919,7036,6542
yanking,0,18,118,7271,7083,7268
yanking,0,18,109,7222,7110,6932
yanking,0,19,103,7150,7118,5886
yanking,0,19,102,7222,7138,5584
yanking,0,20,98,7079,7126,3959
yanking,0,20,100,7345,7169,5112
yanking,0,21,92,6941,7123,2031
yanking,0,21,101,7056,7109,1001
yanking,0,22,104,7150,7117,1166
yanking,0,22,102,7222,7138,1889
yanking,0,23,98,7222,7154,2136
yanking,0,23,95,7056,7134,932
yanking,0,23,99,7009,7109,-406
yanking,0,24,104,7150,7117,-7
yanking,0,25,102,7246,7142,905
yanking,0,25,97,7173,7148,964
yanking,0,26,96,7079,7134,139
yanking,0,26,99,7009,7109,-796
yanking,0,26,104,7079,7103,-900
yanking,0,27,105,7246,7131,386
yanking,0,28,99,7150,7134,421
yanking,1,28,99,6875,7082,-1714
HOLD,1,1,0,6147,6895,-935
HOLD,1,1,0,5573,6630,-1322
HOLD,1,1,0,5220,6489,-1410
HOLD,1,2,0,5061,6346,-1428
HOLD,1,3,0,5259,6128,-1087
HOLD,1,3,0,5183,5939,-945
HOLD,1,3,0,5183,5787,-756
HOLD,1,4,0,5337,5697,-450
HOLD,1,5,0,5158,5589,-539
HOLD,1,5,0,4737,5418,-852
HOLD,1,6,0,4527,5239,-891
HOLD,1,6,0,4242,5039,-997
HOLD,1,6,0,4471,4925,-568
HOLD,1,7,0,4490,4838,-435
HOLD,1,8,0,4389,4748,-449
HOLD,1,0,-45,4128,4624,-620
yanking,0,0,205,1660,2408,-2404
yanking,0,0,533,1660,2333,-5169
yanking,0,1,519,4696,2569,6170
yanking,0,1,562,4696,2781,14295
yanking,0,2,600,4665,2969,18751
yanking,0,2,634,3520,3079,20093
yanking,0,3,654,3833,3229,21899
yanking,0,3,681,4176,3418,24960
yanking,0,4,715,4318,3598,28379
yanking,0,4,747,4833,3721,27080
yanking,0,5,769,4967,3845,27391
yanking,0,5,756,4933,4062,29486
yanking,0,6,712,4635,4176,28891
yanking,0,6,689,5691,4327,28439
yanking,0,7,659,5814,4475,29618
yanking,0,7,630,5646,4709,33505
yanking,0,8,583,6112,4989,38821
yanking,0,8,527,6403,5271,41779
yanking,0,9,470,5943,5405,38637
yanking,0,9,444,6641,5652,41487
yanking,0,10,394,6766,5874,42779
yanking,0,10,350,6600,6019,39593
yanking,0,11,321,6831,6181,38509
yanking,0,11,289,6809,6306,35471
yanking,0,12,264,6875,6419,33075
yanking,0,12,242,7605,6656,34819
yanking,0,13,194,7032,6731,30750
yanking,0,13,179,6809,6746,25217
yanking,0,14,176,7032,6803,22312
yanking,0,14,165,7102,6862,20114
yanking,0,15,153,6875,6864,16182
yanking,0,15,153,7295,6950,16136
yanking,0,16,135,7009,6961,13406
yanking,0,16,133,6919,6952,10405
yanking,0,17,135,6809,6923,6978
yanking,0,17,141,6875,6913,5229
yanking,0,18,143,6964,6923,4653
yanking,0,18,141,7009,6940,4332
yanking,0,19,137,6941,6940,3465
