1,0,0,0,240
2,0,0,0,240
2,153,38,4592,240
3,2458,643,73919,240
4,3520,1362,97905,240
4,3520,1901,85919,240
5,3520,2305,66678,240
6,3520,2608,47914,240
6,3520,2836,37601,240
7,3520,3007,28373,240
8,3520,3135,20324,240
8,305,2427,0,240
9,305,1896,0,240
10,305,1498,0,240
10,745,1309,0,240
11,745,1168,0,240
12,745,1062,0,240
12,831,1004,0,240
13,1482,1123,14020,240
14,1482,1212,13724,240
14,1482,1279,10866,240
15,1564,1350,10550,240
16,1564,1403,8603,240
16,2552,1690,36667,240
17,2552,1905,32852,240
18,1176,1722,0,240
18,3130,2074,43124,240
19,1482,1926,0,240
20,2346,2031,11847,240
20,2346,2109,11881,240
21,3508,2458,43374,240
22,3508,2720,39051,240
22,3059,2804,16978,240
23,1900,2578,0,240
24,2983,2679,11882,240
25,1601,2409,0,240
25,2346,2393,0,240
26,2013,2298,0,240
27,2811,2426,13744,240
27,2558,2459,6694,240
28,3121,2624,20952,240
29,2811,2670,9197,240
29,2162,2543,0,240
30,2811,2610,7146,240
31,2162,2498,0,240
31,2346,2460,0,240
32,2811,2547,10388,240
33,2341,2495,0,240
34,4019,2876,38877,240
34,2811,2859,5736,240
35,2811,2847,0,240
36,2558,2774,0,240
36,2819,2785,1327,240
37,2558,2728,0,240
38,3121,2826,11860,240
38,2811,2822,1895,240
39,3121,2896,8647,240
40,3508,3049,20274,240
40,4855,3500,54445,240
41,3130,3407,0,240
42,2887,3277,0,240
43,3224,3263,0,240
43,2871,3165,0,240
44,3158,3163,0,240
45,3112,3150,0,240
45,3244,3173,2766,240
46,3139,3164,0,240
47,3215,3176,1437,240
47,3334,3215,4923,240
48,3158,3200,0,240
49,3094,3173,0,240
49,3485,3251,9341,240
50,3059,3203,0,240
51,3543,3288,9970,240
51,3344,3302,3688,240
52,3463,3342,5528,240
53,3303,3332,0,240
53,3452,3362,3680,240
54,3195,3320,0,240
55,3441,3350,3647,240
55,3430,3370,3190,240
56,3463,3393,3442,240
57,3806,3496,13603,240
57,3463,3487,1624,240
58,3651,3528,5302,240
59,3463,3511,0,240
59,3833,3591,9770,240
60,3452,3556,0,240
61,3590,3564,956,240
61,3485,3544,0,240
62,3689,3580,4410,240
63,3833,3643,7901,240
63,3689,3654,2923,240
64,3833,3698,5934,240
65,3663,3689,99,240
65,3861,3732,5216,240
66,4159,3838,13989,240
67,3806,3830,1911,240
67,3975,3866,4812,240
68,3806,3851,0,240
69,3820,3843,0,240
69,3727,3814,0,240
70,4159,3900,10568,240
71,4267,3991,12210,240
71,3875,3962,0,240
72,4208,4023,7439,240
73,4267,4084,8837,240
73,4050,4075,671,240
74,4005,4057,0,240
75,4292,4115,6783,240
75,3861,4051,0,240
76,4019,4043,0,240
77,3931,4015,0,240
77,4208,4063,5889,240
78,4019,4052,0,240
79,4250,4101,5436,240
79,4096,4099,842,240
80,4301,4149,6284,240
81,3946,4098,0,240
81,3903,4049,0,240
82,4250,4099,6097,240
83,4267,4141,6294,240
83,4292,4178,5791,240
84,4327,4215,5698,240
85,4267,4228,2584,240
85,4258,4235,1375,240
86,4242,4236,397,240
87,4233,4235,0,240
87,4310,4253,2215,240
88,4336,4273,2896,240
89,4258,4269,98,240
89,4301,4277,999,240
90,4547,4344,8383,240
91,4284,4329,12,240
91,4344,4332,369,240
92,4706,4425,11467,240
93,4855,4532,15204,240
93,4556,4538,3774,240
94,4471,4521,0,240
95,4747,4577,6222,240
95,4318,4512,0,240
96,4706,4560,5844,240
97,4855,4633,9977,240
97,4769,4667,6154,240
98,4737,4684,3313,240
99,4625,4669,0,240
99,4547,4638,0,240
100,4833,4686,5907,240
101,4595,4663,0,240
101,4921,4727,7792,240
102,4888,4767,6236,240
103,4665,4741,0,240
103,4737,4740,0,240
104,4527,4686,0,240
105,4716,4693,756,240
105,4585,4666,0,240
106,4921,4729,7189,240
107,4921,4777,6564,240
108,4833,4791,2855,240
108,4685,4764,0,240
109,4990,4820,6726,240
110,4899,4839,3573,240
110,4933,4862,3436,240
111,4899,4871,1761,240
112,4933,4886,1978,240
112,4866,4881,0,240
113,4888,4882,119,240
114,5037,4920,4176,240
114,4801,4890,0,240
115,5133,4950,6936,240
116,4844,4923,0,240
116,5072,4960,4385,240
117,5002,4970,2014,240
118,4866,4944,0,240
118,5002,4958,1600,240
119,4888,4940,0,240
120,5183,5000,7453,240
120,4967,4991,489,240
121,5298,5067,8269,240
122,5002,5050,0,240
123,5145,5073,2717,240
123,5337,5139,8400,240
124,5272,5172,5722,240
125,5072,5147,0,240
125,5145,5146,0,240
126,5170,5152,738,240
127,5013,5117,0,240
127,4956,5076,0,240
128,4990,5054,0,240
129,5246,5102,5688,240
129,5145,5112,2329,240
130,5061,5099,0,240
131,5121,5104,593,240
131,5183,5123,2394,240
132,5404,5193,9270,240
133,5404,5245,8128,240
133,5170,5226,0,240
134,5195,5218,0,240
135,5418,5268,5471,240
135,5298,5275,1950,240
136,5072,5224,0,240
137,5259,5232,892,240
137,5544,5310,9748,240
138,5364,5323,3577,240
139,5109,5269,0,240
139,5631,5359,10942,240
140,5311,5347,693,240
141,5558,5399,6089,240
141,5298,5373,0,240
142,5145,5316,0,240
143,5391,5334,2063,240
143,5573,5393,7069,240
144,5418,5399,2168,240
145,5377,5393,0,240
145,5676,5463,8628,240
146,5418,5451,218,240
147,5631,5496,5514,240
147,5573,5515,3434,240
148,5721,5566,7122,240
148,5432,5532,0,240
149,5752,5587,6769,240
150,5767,5632,7014,240
150,5602,5624,461,240
151,5285,5539,0,240
152,5706,5580,5149,240
153,5587,5581,1143,240
153,5676,5604,2823,240
154,5798,5652,6592,240
155,5459,5603,0,240
155,5616,5606,369,240
156,5783,5650,5582,240
156,5676,5656,1818,240
157,5661,5657,477,240
158,5432,5600,0,240
159,5529,5582,0,240
159,5573,5579,0,240
160,5894,5657,9512,240
161,5587,5639,0,240
161,5783,5675,4430,240
162,5830,5713,5643,240
163,6026,5791,9771,240
163,5814,5796,2564,240
164,5691,5769,0,240
165,5721,5757,0,240
165,5959,5807,6144,240
166,5814,5808,1354,240
167,5721,5786,0,240
167,5861,5804,2039,240
168,6112,5881,10032,240
169,6043,5921,6854,240
169,6009,5943,4057,240
170,6009,5959,2704,240
171,5691,5892,0,240
171,6112,5947,6686,240
172,5706,5886,0,240
173,6060,5929,5196,240
173,5661,5862,0,240
174,5830,5854,0,240
174,5861,5855,118,240
175,6094,5914,7285,240
176,5861,5900,0,240
176,6272,5993,10989,240
177,5845,5956,0,240
178,6129,5999,5235,240
178,5736,5933,0,240
179,5830,5907,0,240
180,6200,5980,8902,240
180,5910,5962,0,240
181,5877,5940,0,240
182,6272,6023,9458,240
183,5845,5978,0,240
183,6043,5994,1876,240
184,5959,5985,0,240
185,6182,6034,5773,240
185,5992,6023,0,240
186,6200,6067,5448,240
187,5910,6027,0,240
187,6043,6031,478,240
188,6309,6100,8587,240
189,6077,6094,1005,240
189,6560,6210,14134,240
190,6112,6185,0,240
191,6272,6206,2258,240
191,6043,6165,0,240
192,6309,6201,4479,240
193,6384,6246,6213,240
193,6346,6271,4245,240
194,6254,6266,231,240
195,5926,6181,0,240
195,6365,6227,5525,240
196,6112,6198,0,240
197,6060,6163,0,240
197,6077,6141,0,240
198,5926,6087,0,240
199,6094,6088,118,240
199,6328,6148,7209,240
200,6346,6197,7519,240
201,6147,6184,0,240
201,6272,6206,2650,240
202,6147,6191,0,240
203,6384,6239,5688,240
203,6461,6294,7646,240
204,6129,6252,0,240
205,6328,6271,2258,240
205,6328,6285,2086,240
206,5959,6203,0,240
207,6500,6277,8757,240
207,6620,6362,11780,240
208,6094,6295,0,240
209,6182,6266,0,240
209,6682,6370,12344,240
210,6236,6336,0,240
211,6147,6288,0,240
211,6272,6284,0,240
212,6365,6304,2507,240
213,6481,6348,5778,240
213,6745,6447,13247,240
214,6500,6460,4220,240
215,6500,6470,1964,240
