yanking,1,0,205,1781,1556,21911
HOLD,1,0,0,1781,1601,225
yanking,0,0,205,1757,2392,-4038
yanking,0,0,530,4019,2554,3491
yanking,0,1,559,0,2298,-8687
yanking,0,1,0,3419,2410,-2203
yanking,0,2,533,3419,2510,2691
yanking,0,2,551,1559,2414,-1546
yanking,0,3,534,1559,2328,-5154
yanking,0,3,519,1660,2261,-6725
yanking,0,4,506,3452,2380,-722
yanking,0,4,528,4096,2551,5318
yanking,0,5,559,3508,2646,8622
yanking,0,5,576,3508,2818,13551
yanking,0,6,607,4050,2941,16588
yanking,0,6,629,3121,2977,14533
yanking,0,7,635,3508,3083,16591
yanking,0,7,654,2811,3028,11332
yanking,0,8,645,4005,3223,16594
yanking,0,8,680,4019,3382,19597
yanking,0,9,708,5631,3606,26194
yanking,0,9,749,4019,3688,23883
yanking,0,10,763,4019,3754,22271
yanking,0,10,774,4675,3938,24183
yanking,0,11,737,5631,4107,25922
yanking,0,11,703,5631,4259,26572
yanking,0,12,673,4675,4342,24538
yanking,0,12,656,4685,4410,22135
yanking,0,13,643,5631,4654,29244
yanking,0,13,594,8807,5069,39295
yanking,0,14,511,5646,5184,36045
yanking,0,14,488,6442,5435,38030
yanking,0,15,438,5798,5507,33788
yanking,0,15,423,6520,5709,34967
yanking,0,16,383,5959,5759,29981
yanking,0,16,373,5861,5779,24757
yanking,0,17,369,6682,5959,27049
yanking,0,17,333,6745,6116,27358
yanking,0,18,302,6724,6237,27662
yanking,0,18,278,5943,6178,19847
yanking,0,19,290,6724,6287,20143
yanking,0,19,268,6661,6361,18815
yanking,0,20,253,6060,6300,12112
yanking,0,20,265,6661,6372,12361
yanking,0,21,251,6442,6386,10457
yanking,0,21,248,6875,6483,11958
yanking,0,22,229,6766,6539,12239
yanking,0,22,218,6309,6493,8018
yanking,0,23,227,6745,6543,8772
yanking,0,23,217,6745,6583,8423
yanking,0,24,209,6809,6628,8876
yanking,0,24,200,6403,6583,5467
yanking,0,25,209,6661,6598,4946
yanking,0,25,206,6365,6551,2124
yanking,0,26,215,6897,6620,4399
yanking,0,26,201,6809,6657,4899
yanking,0,27,194,6461,6617,2000
yanking,0,27,202,6766,6646,2760
yanking,0,28,196,7222,6761,6580
yanking,0,28,173,6766,6762,5299
yanking,0,29,173,6831,6775,4855
yanking,0,29,170,6442,6708,1307
yanking,0,30,184,6600,6686,-7
yanking,0,30,188,6897,6728,1447
yanking,0,31,180,6365,6655,-2377
yanking,0,31,194,6641,6652,-2003
yanking,0,32,195,6875,6696,439
yanking,0,32,186,6919,6740,1911
yanking,1,33,177,6620,6716,372
HOLD,1,0,0,5910,6554,4294966490
HOLD,1,1,0,5285,6300,4294966027
HOLD,1,1,0,4933,6163,4294965929
HOLD,1,2,0,5121,5954,4294966254
HOLD,1,2,0,5246,5812,4294966588
HOLD,1,3,0,5013,5652,4294966497
HOLD,1,3,0,4933,5508,4294966577
HOLD,1,4,0,4933,5393,4294966721
HOLD,1,4,0,5072,5328,4294966975
HOLD,1,4,0,4790,5220,4294966758
HOLD,1,5,0,4344,5044,4294966420
HOLD,1,5,0,4353,4905,4294966605
HOLD,1,6,0,4310,4786,4294966701
HOLD,1,6,0,4081,4645,4294966591
HOLD,1,7,0,4292,4574,4294966943
HOLD,1,7,0,4258,4510,4294966980
HOLD,1,0,-45,3917,4391,4294966703
