0,0,0,0,240
1,0,0,0,235
2,0,0,0,229
3,967,96,6770,223
3,967,183,9671,223
4,967,261,10463,218
5,967,331,9824,212
6,499,347,6069,206
6,499,362,4108,206
7,1010,426,6407,200
8,1282,511,9049,195
8,2346,694,16485,195
9,2346,859,20078,189
10,2558,1028,21906,183
11,2558,1181,21928,178
11,3130,1375,24398,178
12,3130,1550,24770,172
13,1409,1521,10376,166
13,2346,1603,11190,166
14,1757,1633,7753,161
15,2558,1725,10485,155
16,1757,1731,5650,149
16,2558,1813,8690,149
17,1763,1803,3699,144
18,2558,1878,7072,138
18,1873,1877,3470,138
19,3520,2041,13601,132
20,2558,2092,10366,126
21,2162,2106,6200,121
0,0,0,0,240
1,0,0,0,235
2,157,15,1043,229
3,157,29,1530,223
3,157,41,1668,223
4,157,52,1594,218
5,514,98,4125,212
5,514,139,5020,212
6,1087,233,9301,206
7,1087,318,10739,200
7,1227,408,11426,200
8,2558,623,21114,195
9,2790,839,26141,189
10,1285,883,16169,183
10,2013,995,16492,183
11,2013,1096,15269,178
12,2167,1203,15388,172
12,1763,1259,11711,172
13,1880,1321,10328,166
14,2558,1444,13949,161
14,1880,1487,9860,161
15,2558,1594,12650,155
16,1880,1622,8339,149
17,2346,1694,9232,144
17,1763,1707,5589,144
18,2346,1770,7062,138
19,2341,1827,7740,132
19,2346,1878,7523,132
20,2819,1972,10543,126
21,2013,1980,5823,121
1,0,0,0,235
2,0,0,0,229
2,146,14,1062,229
3,146,27,1372,223
4,146,38,1440,218
5,146,48,1377,212
5,146,57,1368,212
6,146,65,1244,206
7,146,73,1193,200
7,292,94,2173,200
8,292,113,2329,195
9,292,130,2338,189
10,292,146,2221,183
10,2558,387,18727,183
11,2558,604,24559,178
12,1409,684,18043,172
12,2013,816,18961,172
13,2162,950,18227,166
14,2341,1089,18739,161
15,1564,1136,12465,155
15,2558,1278,16829,155
16,1757,1325,11664,149
17,2346,1427,13201,144
17,1880,1472,9978,144
18,1880,1512,7596,138
19,2341,1594,9697,132
20,1873,1621,6574,126
20,2819,1740,12207,126
21,1757,1743,6312,121
0,0,0,0,240
1,0,0,0,235
2,462,46,3318,229
2,2950,336,22612,229
3,2950,597,29405,223
4,2950,832,32398,218
4,2950,1043,30851,218
5,2950,1233,29114,212
6,2950,1404,27280,206
7,2950,1558,24608,200
7,293,1431,3114,200
8,293,1317,-6315,195
9,293,1214,-10411,189
9,293,1121,-11764,189
10,518,1060,-9932,183
11,518,1005,-8998,178
12,943,992,-5332,172
12,943,982,-3378,172
13,1282,1012,251,166
14,2558,1166,11635,161
14,1409,1190,7481,161
15,2558,1326,13740,155
16,2558,1449,16076,149
17,2558,1559,15450,144
17,2558,1658,14837,144
18,1343,1626,5270,138
19,1763,1653,4569,132
19,1757,1673,3733,132
20,1880,1714,4546,126
21,1757,1722,2862,121
1,0,0,0,235
1,0,0,0,235
2,291,29,1912,229
3,2918,317,21886,223
4,2346,519,24970,223
4,2346,701,25578,218
5,2346,865,24503,212
6,2346,1013,22883,206
6,2346,1146,21037,206
7,2346,1266,18018,200
8,2346,1374,16846,195
8,292,1265,746,195
9,292,1167,-6637,189
10,292,1079,-9248,183
11,729,1044,-7099,178
11,729,1012,-5819,178
12,912,992,-4251,172
13,1564,1049,1957,166
14,1564,1100,4520,166
14,2819,1271,14456,161
15,2819,1425,17819,155
16,1227,1405,7468,149
16,2167,1481,8968,149
17,1482,1481,4484,144
18,1757,1508,4198,138
18,1757,1532,3761,138
19,3033,1682,12687,132
20,3033,1817,15615,126
21,1503,1785,5511,121
0,0,0,0,240
1,0,0,0,235
1,193,19,1426,235
2,193,36,1850,229
3,193,51,2010,223
4,193,65,1984,218
4,193,77,1859,218
5,193,88,1643,212
6,193,98,1549,206
6,293,117,2209,206
7,2747,380,19317,200
8,2747,616,26884,195
8,1282,682,18404,195
9,2558,869,22635,189
10,1660,948,17017,183
11,2811,1134,21353,178
11,2013,1221,16917,178
12,2162,1315,14546,172
13,2167,1400,13396,166
13,1880,1448,10264,166
14,2811,1584,14210,161
15,1880,1613,9200,155
16,2346,1686,9690,149
