,0,0
,0,0
,1,160
,1,160
,1,160
,2,160
,2,160
,2,160
,3,160
,3,160
,3,160
,4,160
,4,160
,4,160
,4,160
,5,160
,5,160
,5,160
,6,180
,6,180
,6,180
,7,180
,7,180
,7,180
,8,220
,8,287
,8,287
,9,287
,9,287
,9,287
,10,287
,10,287
,10,287
,11,287
,11,321
,11,417
,11,417
,12,417
,12,417
,12,417
,13,417
,13,417
,13,417
,14,435
,14,435
,14,435
,15,477
,15,477
,15,477
,16,477
,16,477
,16,503
,17,503
,17,503
,17,550
,17,550
,18,550
,18,550
,18,550
,19,581
,19,581
,19,635
,20,635
,20,635
,20,635
,21,635
,21,635
,21,657
,21,657
,22,719
,22,719
,22,719
,23,719
,23,719
,23,740
,24,740
,24,811
,24,811
,25,811
,25,811
,25,811
,26,826
,26,900
,26,900
,26,900
,27,900
,27,900
,27,918
,28,918
,28,1002
,28,1002
,29,1002
,29,1002
,29,1002
,30,995
,30,1082
,30,1082
,30,1082
,31,1082
,31,1082
,31,1072
,32,1169
,32,1169
,32,1169
,33,1169
,33,1169
,33,1134
,34,1134
,34,1221
,34,1221
,34,1221
,35,1221
,35,1197
,35,1288
,36,1288
,36,1288
,36,1288
,37,1288
,37,1258
,37,1359
,38,1359
,38,1359
,38,1359
,39,1320
,39,1320
,39,1413
,39,1413
,40,1413
,40,1413
,40,1377
,41,1377
,41,1455
,41,1455
,42,1455
,42,1913
,42,1913
,43,1860
,43,1860
,43,1860
,43,1823
,44,1823
,44,1823
,44,1786
,45,1786
,45,1786
,45,1781
,46,1781
,46,1746
,46,1746
,47,1746
,47,1757
,47,1757
,47,1729
,48,1729
,48,1729
,48,1893
,49,1893
,49,1835
,49,1835
,50,1835
,50,1860
,50,1860
,51,1823
,51,1823
,51,1823
,51,1816
,52,1816
,52,1823
,52,1823
,53,1998
,53,1998
,53,1948
,54,1948
,54,1948
,54,1927
,55,1927
,55,1886
,55,1886
,56,1886
,56,1913
,56,1913
,56,1913
,57,1913
,57,2067
,57,2067
,58,2067
,58,2006
,58,2006
,59,2028
,59,2028
,59,2189
,60,2189
,60,2189
,60,1998
,60,1998
,61,2075
,61,2075
,61,2112
,62,2112
,62,2099
,62,2099
,63,2099
,63,2036
,63,2036
,64,2036
,64,2036
,64,2067
,64,2067
,65,2137
,65,2137
,65,2180
,66,2180
,66,2167
,66,2167
,67,2167
,67,2158
,67,2158
,68,2154
,68,2154
,68,2099
,68,2099
,69,2162
,69,2162
,69,2230
,70,2230
,70,2262
,70,2262
,71,2167
,71,2167
,71,2158
,72,2158
,72,2193
,72,2193
,73,2239
,73,2239
,73,2267
,74,2267
,74,2272
,74,2272
,75,2281
,75,2281
