ks,0,1,0,0,0,0
ks,0,1,150,0,0,0
ks,0,1,150,275,27,1241
ks,0,2,150,359,60,2424
ks,0,2,150,359,89,3297
ks,0,3,150,359,116,3819
ks,0,3,150,359,140,4279
ks,0,4,150,359,161,4406
ks,0,4,150,359,180,4410
ks,0,4,150,359,197,4331
ks,0,5,150,359,213,4161
ks,0,5,150,359,227,3983
ks,0,6,150,359,240,3739
ks,0,6,150,359,251,3507
ks,0,7,150,359,261,3276
ks,0,7,150,441,279,3534
ks,0,8,150,441,295,3592
ks,0,8,150,441,309,3482
ks,0,8,150,441,322,3395
ks,0,9,150,441,333,3188
ks,0,9,150,441,354,3529
ks,0,10,150,441,371,3610
ks,0,10,150,441,385,3584
ks,0,11,150,441,396,3391
ks,0,11,150,441,405,3138
ks,0,11,150,441,412,2835
ks,0,12,150,441,417,2482
ks,0,12,150,508,435,2818
ks,0,13,150,508,449,2896
ks,0,13,150,508,460,2882
ks,0,14,150,508,469,2738
ks,0,14,150,508,476,2526
ks,0,14,150,508,482,2303
ks,0,15,150,508,487,2057
ks,0,15,150,508,491,1829
ks,0,16,150,508,494,1601
ks,0,16,150,472,489,1029
ks,0,17,150,610,513,1966
ks,0,17,150,610,532,2466
ks,0,17,150,610,547,2678
ks,0,18,150,610,559,2664
ks,0,18,150,646,576,2911
ks,0,19,150,727,606,3737
ks,0,19,150,727,630,4192
ks,0,20,150,727,649,4256
ks,0,20,150,749,669,4345
ks,0,20,150,749,685,4232
   
NEW TEST
HOLD,1,0,400,2633,2538,152
HOLD,1,0,400,2633,2557,0
HOLD,1,1,410,2633,2572,0
HOLD,1,1,410,2607,2579,-26
HOLD,1,2,420,2607,2584,0
HOLD,1,2,420,2607,2588,0
HOLD,1,2,420,2388,2548,-219
HOLD,1,3,430,2481,2534,93
HOLD,1,3,430,2341,2495,-140
HOLD,1,4,440,2614,2518,273
HOLD,1,4,440,2614,2537,0
HOLD,1,5,450,2382,2506,-232
HOLD,1,5,450,2595,2523,213
HOLD,1,6,460,2504,2519,-91
HOLD,1,6,460,2692,2553,188
HOLD,1,7,460,2692,2580,0
HOLD,1,7,470,2498,2563,-194
HOLD,1,7,470,2652,2580,154
HOLD,1,8,480,2498,2563,-154
HOLD,1,8,480,2685,2587,187
HOLD,1,9,490,2685,2606,0
HOLD,1,9,490,2679,2620,-6
HOLD,1,10,500,2679,2631,0
HOLD,1,10,500,2487,2602,-192
HOLD,1,0,-15,2672,2616,185
ks,0,0,0,0,0,0
ks,0,1,150,0,0,0
ks,0,1,150,465,46,1957
ks,0,2,150,541,95,3887
ks,0,2,150,541,139,5137
ks,0,2,150,541,179,6023
ks,0,3,150,541,215,6532
ks,0,3,150,541,247,6749
ks,0,4,150,541,276,6729
ks,0,4,150,541,302,6506
ks,0,5,150,541,325,6297
ks,0,5,150,541,346,6016
ks,0,5,150,541,365,5730
ks,0,6,150,541,382,5389
ks,0,6,150,541,397,5017
ks,0,7,150,446,406,4444
ks,0,7,150,446,414,3903
ks,0,8,150,446,420,3403
ks,0,8,150,446,425,2954
ks,0,8,150,446,429,2552
ks,0,9,150,446,432,2182
ks,0,9,150,622,451,2635
ks,0,10,150,1006,506,4690
ks,0,10,150,1120,567,6415
ks,0,11,150,1120,622,7738
ks,0,11,150,1120,671,8507
ks,0,11,150,1120,715,8926
ks,0,12,150,1120,755,9014
ks,0,12,150,1120,791,8925
ks,0,13,150,1120,823,8642
ks,0,13,150,1120,852,8291
ks,0,13,150,1120,905,9400
ks,0,14,150,1120,948,9607
ks,0,14,150,1120,982,9320
ks,0,15,150,849,955,6157
ks,0,15,150,927,949,4658
ks,0,16,150,927,944,3488
ks,0,16,150,927,940,2603
ks,0,16,150,927,937,1947
ks,0,17,150,927,935,1458
ks,0,17,150,927,933,1071
ks,0,18,150,860,918,152
ks,0,18,150,860,906,-397
ks,0,19,150,937,912,-41
ks,0,19,150,937,917,180
ks,0,20,150,937,921,329
ks,0,20,150,921,921,263
ks,0,20,150,921,921,210
   
NEW TEST
HOLD,1,1,410,4675,4692,0
HOLD,1,1,410,4585,4670,-90
HOLD,1,2,410,4566,4649,-19
HOLD,1,2,420,4547,4628,-19
HOLD,1,2,420,4233,4549,-314
HOLD,1,3,430,4233,4485,0
HOLD,1,3,430,4258,4439,25
HOLD,1,4,440,4301,4411,43
HOLD,1,4,440,4434,4415,133
HOLD,1,5,450,4508,4433,74
HOLD,1,5,450,4499,4446,-9
HOLD,1,5,450,4685,4493,186
HOLD,1,6,460,4625,4519,-60
HOLD,1,6,460,4737,4562,112
HOLD,1,7,470,4645,4578,-92
HOLD,1,7,470,4747,4611,102
HOLD,1,8,480,4696,4628,-51
HOLD,1,8,480,4790,4660,94
HOLD,1,9,490,4866,4701,76
HOLD,1,9,490,4910,4742,44
HOLD,1,9,490,5072,4808,162
HOLD,1,10,500,5145,4875,73
HOLD,1,10,500,5133,4926,-12
HOLD,1,0,-15,5208,4982,75
ks,0,0,0,0,0,0
ks,0,1,150,0,0,0
ks,0,1,150,208,20,911
ks,0,2,150,271,45,1870
ks,0,2,150,271,67,2471
ks,0,3,150,271,87,2894
ks,0,3,150,271,105,3176
ks,0,3,150,271,121,3281
ks,0,4,150,271,136,3306
ks,0,4,150,271,149,3217
ks,0,5,150,271,161,3110
ks,0,5,150,271,172,2960
ks,0,6,150,293,184,2898
ks,0,6,150,293,194,2770
ks,0,7,150,293,203,2631
ks,0,7,150,350,217,2789
ks,0,7,150,350,230,2820
ks,0,8,150,350,242,2811
ks,0,8,150,350,252,2671
ks,0,9,150,411,267,2824
ks,0,9,150,465,286,3060
ks,0,10,150,465,303,3222
ks,0,10,150,465,319,3301
ks,0,11,150,465,333,3285
ks,0,11,150,465,346,3276
ks,0,11,150,482,359,3219
ks,0,12,150,482,371,3126
ks,0,12,150,528,386,3155
ks,0,13,150,528,400,3154
ks,0,13,150,579,417,3227
ks,0,14,150,632,438,3519
ks,0,14,150,632,457,3665
ks,0,15,150,632,474,3726
ks,0,15,150,670,493,3887
ks,0,15,150,670,510,3882
ks,0,16,150,733,532,4105
ks,0,16,150,733,552,4138
ks,0,17,150,774,574,4288
ks,0,17,150,774,594,4292
ks,0,18,150,844,619,4564
ks,0,18,150,844,641,4642
ks,0,19,150,894,666,4876
ks,0,19,150,974,696,5385
ks,0,19,150,974,723,5549
ks,0,20,150,974,748,5575
ks,0,20,150,1006,773,5517
ks,0,21,150,1093,804,5794
   
NEW TEST
HOLD,1,0,400,2841,2729,142
HOLD,1,1,400,2841,2751,0
HOLD,1,1,410,2841,2769,0
HOLD,1,1,410,2768,2768,-73
HOLD,1,2,420,2768,2768,0
HOLD,1,2,420,2614,2737,-154
HOLD,1,3,430,2768,2743,154
HOLD,1,3,430,2768,2748,0
HOLD,1,4,440,2733,2745,-35
HOLD,1,4,440,2733,2742,0
HOLD,1,4,440,2558,2705,-175
HOLD,1,5,450,2712,2706,154
HOLD,1,5,450,2712,2707,0
HOLD,1,6,460,2712,2708,0
