1,0,0,0,1000
2,0,0,0,1000
3,197,39,4233,1000
3,197,70,4515,1000
4,197,95,3848,1000
5,197,115,3161,1000
5,197,131,2554,1000
6,197,144,2007,1000
7,197,154,1608,1000
7,197,162,1286,1000
8,293,188,3178,1000
9,293,209,3165,1000
9,293,225,2523,1000
10,293,238,1961,1000
11,293,249,1707,1000
11,293,257,1296,1000
12,293,264,1029,1000
13,293,269,807,1000
13,293,273,640,1000
14,967,411,16128,978
15,2346,798,49852,886
15,2811,1200,57970,791
16,2733,1506,45499,718
17,2626,1730,36006,665
18,3508,2085,48480,580
18,3520,2372,43710,513
19,2558,2409,13075,503
20,2811,2489,12181,484
20,3508,2692,26857,437
21,2811,2715,8109,431
22,3543,2880,21531,392
22,4019,3107,31532,338
23,4005,3286,26763,295
24,5616,3752,61581,185
24,4005,3802,18331,174
25,5631,4167,45620,88
26,3520,4037,0,118
26,4019,4033,0,119
27,5587,4343,34831,51
28,5616,4597,37614,51
28,4019,4481,0,51
29,3520,4288,0,58
30,5616,4553,31831,51
30,5616,4765,31641,51
31,5631,4938,25287,51
32,4336,4817,0,51
32,4284,4710,0,51
33,4336,4635,0,51
34,4258,4559,0,51
34,4310,4509,0,51
35,4344,4476,0,51
36,4301,4441,0,51
36,4344,4421,0,51
37,4275,4391,0,51
38,4267,4366,0,51
38,4242,4341,0,51
39,4275,4327,0,51
40,4250,4311,0,53
40,4310,4310,0,53
41,4462,4340,3625,51
42,4452,4362,3383,51
43,4443,4378,2526,51
43,4490,4400,3155,51
44,4389,4397,274,51
45,4425,4402,620,51
45,4398,4401,3,51
46,4416,4404,343,51
47,4389,4401,0,51
47,4452,4411,1204,51
48,4434,4415,688,51
49,4336,4399,0,51
49,4425,4404,604,51
50,4353,4393,0,51
51,4336,4381,0,51
51,4416,4388,839,51
52,4407,4391,499,51
53,4371,4387,0,51
54,4143,4338,0,51
54,4192,4308,0,53
55,4192,4284,0,59
56,4096,4246,0,69
56,4176,4232,0,71
57,4112,4208,0,77
58,4112,4188,0,82
58,4143,4179,0,85
59,4143,4171,0,87
60,4128,4162,0,88
61,4081,4145,0,92
61,4327,4181,4254,84
62,4267,4198,2734,80
63,4225,4203,1129,79
63,4310,4224,2664,73
64,4242,4227,880,73
65,4225,4226,58,73
65,4258,4232,684,71
66,4242,4234,371,71
67,4267,4240,781,69
67,4233,4238,0,70
68,4258,4242,461,69
69,4192,4232,0,71
70,4208,4227,0,73
70,4250,4231,422,72
71,4225,4229,0,72
72,4267,4236,830,70
72,4176,4224,0,73
73,4208,4220,0,74
74,4192,4214,0,76
74,4200,4211,0,77
75,4176,4204,0,78
76,4233,4209,594,77
77,4208,4208,7,77
77,4128,4192,0,81
78,4200,4193,107,81
79,4143,4183,0,84
79,4112,4168,0,87
80,4200,4174,695,86
81,4192,4177,489,85
81,4159,4173,0,86
82,4096,4157,0,89
83,4143,4154,0,90
83,4065,4136,0,94
84,3960,4100,0,103
85,3875,4055,0,114
85,3960,4036,0,118
86,3889,4006,0,125
87,3903,3985,0,130
87,3960,3980,0,131
88,3931,3970,0,134
89,3806,3937,0,142
89,4143,3978,4788,132
90,4081,3998,3356,127
91,4143,4027,4186,121
92,4143,4050,3511,115
92,4019,4043,0,117
93,4143,4063,2391,112
94,4065,4063,478,112
94,4065,4063,95,112
95,4065,4063,18,112
96,3960,4042,0,117
96,3861,4005,0,125
97,3960,3996,0,127
98,3903,3977,0,132
98,3917,3965,0,135
99,3990,3970,548,134
100,3931,3962,0,136
100,3903,3950,0,139
101,3847,3929,0,144
102,3820,3907,0,149
102,3889,3903,0,150
103,4081,3938,4160,142
104,4225,3995,7668,128
104,3975,3991,1051,129
105,4096,4012,2706,124
106,4112,4032,2954,119
106,3990,4023,0,122
107,3960,4010,0,125
108,3960,4000,0,126
108,3917,3983,0,131
109,3917,3969,0,134
110,3903,3955,0,138
110,3931,3950,0,139
111,3833,3926,0,144
112,3793,3899,0,151
112,4019,3923,2895,145
113,3766,3891,0,153
114,4208,3954,7624,138
114,3990,3961,2370,136
115,4050,3978,2503,132
116,4301,4042,8188,117
116,4112,4056,3321,113
117,3861,4017,0,123
118,3889,3991,0,129
118,3889,3970,0,134
119,3875,3951,0,139
120,3889,3938,0,142
120,3889,3928,0,144
121,4112,3964,4260,135
122,4143,3999,5100,127
122,3847,3968,0,134
123,4225,4019,6089,123
124,3946,4004,0,125
124,4081,4019,1796,123
125,4050,4025,1074,121
126,3847,3989,0,129
126,3833,3957,0,137
127,3903,3946,0,140
128,3847,3926,0,144
128,3903,3921,0,145
129,3875,3911,0,148
130,4112,3951,4841,139
130,4005,3961,2162,136
131,4050,3978,2459,132
132,4301,4042,8214,117
132,3779,3989,0,129
133,4217,4034,4615,119
134,3946,4016,0,123
135,4065,4025,1040,121
135,3931,4006,0,125
136,4019,4008,220,125
137,4005,4007,0,125
138,3975,4000,0,126
138,4019,4003,320,126
139,4005,4003,63,126
140,3975,3997,0,127
140,4019,4001,470,126
141,3990,3998,0,127
142,4019,4002,471,126
142,3917,3985,0,130
143,3820,3952,0,138
144,3903,3942,0,141
145,3861,3925,0,144
145,3931,3926,117,144
146,3820,3904,0,149
147,3727,3868,0,158
147,3820,3858,0,161
148,3847,3855,0,162
149,3820,3848,0,162
150,4112,3900,6072,150
150,3903,3900,1214,150
151,3861,3892,0,152
152,3820,3877,0,156
152,3833,3868,0,158
153,4050,3904,3988,149
154,3975,3918,2430,146
154,3875,3909,0,148
155,4159,3959,5249,137
156,4005,3968,2051,134
157,4019,3978,1597,132
157,4301,4042,7739,117
158,4065,4046,1990,116
159,4112,4059,1914,113
159,3946,4036,0,118
160,4005,4029,0,120
161,4035,4030,117,120
161,4035,4031,135,120
162,4128,4050,2295,115
163,3875,4015,0,124
164,4065,4025,1134,121
164,3889,3997,0,127
165,3847,3967,0,135
166,3889,3951,0,139
166,3875,3935,0,143
167,3820,3912,0,147
168,3833,3896,0,151
168,3676,3852,0,162
169,4112,3904,6020,149
170,4035,3930,4341,144
170,3917,3927,506,144
171,4192,3980,6039,131
172,3975,3979,1087,132
172,4143,4011,4090,125
173,4005,4009,588,125
174,4050,4017,1080,123
174,3889,3991,0,129
175,3875,3967,0,135
176,3903,3954,0,138
176,3861,3935,0,143
177,3820,3912,0,147
178,3806,3890,0,153
178,3975,3907,2057,149
179,4050,3935,3729,143
180,4035,3955,3159,138
180,4143,3992,5103,128
181,4050,4003,2224,126
182,4310,4064,7739,111
182,3875,4026,0,121
183,3847,3990,0,129
184,3861,3964,0,135
184,3847,3940,0,141
185,3931,3938,0,142
186,3793,3909,0,148
186,3820,3891,0,153
