0,0,0,0,145
1,0,0,0,148
2,625,62,4366,152
2,3639,419,27646,152
3,3520,729,35934,155
4,3520,1008,36060,159
5,3520,1259,36009,162
5,3520,1485,34263,162
6,3520,1688,31756,165
7,3520,1871,29100,168
7,345,1718,4253,168
8,345,1580,-7888,172
9,727,1494,-9463,175
10,727,1417,-10223,179
10,727,1347,-9416,179
11,857,1297,-8239,181
12,1763,1343,-1163,185
13,1564,1365,976,188
13,1564,1384,1713,188
14,974,1343,-2076,192
15,1763,1385,1823,195
15,1482,1404,2266,195
16,2341,1497,7164,199
17,1482,1494,3365,201
18,2162,1560,6396,205
18,2167,1620,7405,205
19,1757,1647,5633,208
20,2558,1738,8827,212
20,0,1564,-7926,212
21,1880,1595,-1931,215
0,0,0,0,145
1,0,0,0,148
2,225,22,1661,152
2,225,42,2180,152
3,225,60,2401,155
4,225,76,2354,159
4,225,90,2187,159
5,225,103,1987,162
6,225,115,1775,165
7,293,132,2156,168
7,293,148,2190,168
8,293,162,2106,172
9,293,175,2030,175
9,293,186,1737,175
10,441,211,2626,179
11,441,234,2826,181
12,885,299,6249,185
12,885,357,7124,185
13,1045,425,8454,188
14,1045,487,8526,192
14,1564,594,12016,192
15,1409,675,11818,195
16,2811,888,20166,199
17,1227,921,12586,201
17,2811,1110,18597,201
18,2811,1280,21476,205
19,2346,1386,18731,208
19,2346,1482,15774,208
20,2558,1589,15486,212
21,1880,1618,9694,215
1,0,0,0,148
1,0,0,0,148
2,3833,383,27593,152
3,3833,728,38509,155
3,3833,1038,40932,155
4,3833,1317,40509,159
5,606,1245,15247,162
5,606,1181,3032,162
6,809,1143,-1198,165
7,809,1109,-3000,168
8,809,1079,-3633,172
8,912,1062,-2871,172
9,1564,1112,2130,175
10,1343,1135,2616,179
11,2811,1302,13480,181
11,2811,1452,16713,181
12,1085,1415,5690,185
13,2167,1490,8225,188
13,1482,1488,3976,188
14,1763,1515,3958,192
15,1880,1551,4391,195
16,2558,1651,9400,199
16,1462,1632,3405,199
17,3626,1831,16039,201
18,1757,1816,6938,205
18,2341,1868,7090,205
19,2013,1897,5652,208
20,2811,1988,9119,212
20,3806,2169,17543,212
21,3602,2312,18927,215
0,790,699,806,145
1,790,717,1703,148
2,790,731,1904,152
2,790,742,1746,152
3,790,751,1523,155
4,357,711,-2255,159
4,2346,874,9945,159
5,2346,1021,15702,162
6,2346,1153,17746,165
6,765,1114,6063,165
7,2558,1258,13573,168
8,2558,1388,16072,172
8,974,1346,5010,172
9,2811,1492,12978,175
10,2811,1623,15153,179
11,2558,1716,14579,181
11,2558,1800,13280,181
12,1409,1760,3745,185
13,2341,1818,6194,188
13,1282,1764,-658,188
14,3508,1938,12117,192
15,1655,1909,3981,195
15,2558,1973,6588,195
16,2498,2025,6836,199
17,2291,2078,6923,201
18,2167,2095,4733,205
18,2425,2128,4629,205
19,2316,2165,4999,208
20,2447,2221,6516,212
20,2458,2268,6649,212
21,2458,2306,6034,215
0,568,730,-1415,145
1,568,713,-1879,148
1,568,698,-2001,148
2,568,685,-1949,152
3,568,673,-1824,155
4,446,650,-2543,159
4,446,629,-2614,159
5,1010,667,1388,162
6,2013,801,10025,165
6,2013,922,13643,165
7,1010,939,8082,168
8,2341,1079,14230,172
9,2341,1205,16245,175
9,1045,1189,7029,175
10,2341,1304,11811,179
11,2341,1407,13369,181
11,2341,1500,13107,181
12,2341,1584,12631,185
13,1482,1563,4879,188
13,2558,1662,9572,188
14,1409,1636,2942,192
15,3121,1784,12149,195
16,2504,1856,11254,199
16,2504,1920,9750,199
17,2719,1999,10599,201
18,2570,2056,9291,205
18,2291,2103,8101,205
19,2291,2140,6840,208
20,2464,2172,5588,212
21,2458,2229,6906,215
1,0,0,0,148
2,0,0,0,152
2,332,33,2285,152
3,332,62,3243,155
4,4019,457,30203,159
4,3508,762,35654,159
5,3508,1036,37314,162
6,3508,1283,36503,165
7,3508,1505,34245,168
7,3508,1705,29959,168
8,3508,1885,27947,172
9,3508,2047,25712,175
9,293,1871,1028,175
10,293,1713,-10739,179
11,293,1571,-14542,181
12,293,1443,-16026,185
12,499,1348,-14414,185
13,499,1263,-13278,188
14,912,1227,-9023,192
15,912,1195,-6793,195
15,1224,1200,-3086,195
16,1568,1236,1021,199
17,1409,1270,2865,201
17,2811,1424,12591,201
18,1279,1395,4301,205
19,2819,1537,12337,208
20,2819,1665,15324,212
20,3520,1850,20895,212
21,3520,2017,22531,215
0,0,0,0,145
1,0,0,0,148
1,2487,248,18155,148
2,2487,471,24915,152
3,2487,672,25083,155
4,2487,853,25619,159
4,2487,1016,24240,159
5,2487,1163,22772,162
6,2487,1295,20464,165
7,292,1194,2891,168
7,292,1103,-4830,168
8,292,1021,-7698,172
9,292,948,-8989,175
9,292,882,-8791,175
10,3130,1106,10801,179
11,3130,1308,20231,181
12,3130,1490,23246,185
12,3130,1654,21963,185
13,3130,1801,21790,188
14,3130,1933,19998,192
14,3130,2052,18535,192
15,293,1876,-3430,195
16,293,1717,-11554,199
17,293,1574,-15805,201
17,660,1482,-13915,201
18,660,1399,-12737,205
19,1227,1381,-7475,208
20,1660,1408,-1849,212
20,1482,1422,-4,212
21,1880,1467,3018,215
1,0,0,0,148
2,0,0,0,152
2,153,15,1054,152
3,3263,339,24142,155
4,3130,618,32923,159
4,3130,869,32347,159
5,3130,1095,32693,162
6,3130,1298,30784,165
7,3130,1481,28519,168
7,367,1369,6481,168
8,367,1268,-3360,172
9,367,1177,-8400,175
9,727,1131,-7295,175
10,727,1090,-6605,179
11,1085,1089,-3372,181
12,1564,1136,1628,185
12,1564,1178,3706,185
13,1482,1208,4045,188
14,1130,1192,821,192
14,1130,1179,-526,192
15,1757,1236,3802,195
16,1409,1270,4449,199
16,1880,1331,6425,199
17,2346,1432,10574,201
18,1482,1442,6004,205
19,2558,1553,11022,208
19,1880,1585,7819,208
20,2341,1660,8936,212
21,1880,1704,7712,215
0,0,0,0,145
1,0,0,0,148
2,2665,266,19444,152
2,712,310,12659,152
3,712,350,9203,155
4,885,403,8458,159
4,885,451,7494,159
5,885,494,6858,162
6,885,533,6060,165
7,499,526,2525,168
7,499,520,861,168
8,912,559,3248,172
9,912,594,4152,175
10,1045,639,5064,175
10,1045,679,5409,179
11,1409,752,7590,181
12,1482,825,9031,185
12,2346,977,14099,185
13,2346,1113,16805,188
14,2180,1219,15773,192
15,2180,1315,14822,195
15,1568,1340,9137,195
16,2013,1407,9416,199
17,1564,1438,6951,201
17,3121,1606,14616,201
18,1655,1615,7950,205
19,2811,1734,12598,208
19,2552,1815,12126,208
20,2552,1888,11337,212
21,3566,2055,16891,215
1,0,0,0,148
1,0,0,0,148
2,215,21,1590,152
3,215,40,2169,155
3,215,57,2304,155
4,3121,363,24056,159
5,3121,638,31812,162
5,3121,886,33248,162
6,3121,1109,33416,165
7,3121,1310,31065,168
8,3121,1491,27362,172
8,3121,1654,25509,172
9,3121,1800,23197,175
10,293,1649,640,179
10,293,1513,-8465,179
11,293,1391,-13124,181
12,558,1307,-12469,185
13,558,1232,-11561,188
13,1045,1213,-7116,188
14,1546,1246,-1227,192
15,1546,1276,1511,195
15,1294,1279,944,195
16,2811,1432,11722,199
17,1343,1414,4564,201
18,2558,1528,10483,205
18,1482,1518,4515,205
19,2346,1600,7702,208
20,1757,1631,6100,212
20,3121,1779,12672,212
21,1564,1757,4686,215
0,0,0,0,145
1,0,0,0,148
2,176,17,1235,152
2,176,32,1597,152
3,176,46,1821,155
4,176,59,1885,159
5,176,70,1681,162
5,176,80,1562,162
6,176,89,1397,165
7,293,109,2141,168
7,293,127,2245,168
8,293,143,2285,172
9,293,158,2263,175
9,293,171,2039,175
10,455,199,3054,179
11,455,224,3389,181
12,1227,324,8940,185
12,2013,492,16556,185
13,1564,599,15708,188
14,1880,727,17023,192
14,1880,842,16018,192
15,2341,991,18821,195
16,1339,1025,11951,199
17,3130,1235,20031,201
17,1757,1287,13805,201
18,2167,1374,13072,205
19,1757,1412,9269,208
19,3508,1621,18457,208
20,1880,1646,11032,212
21,2811,1762,14007,215
1,0,0,0,148
1,0,0,0,148
2,146,14,1029,152
3,3408,353,26157,155
4,3408,658,34989,155
4,3408,933,37567,159
5,3408,1180,37354,162
6,3408,1402,33987,165
6,3408,1602,31528,165
7,3408,1782,28713,168
8,292,1632,3533,172
8,292,1497,-7917,172
9,292,1376,-12223,175
10,292,1267,-14149,179
11,580,1198,-11302,181
11,3139,1392,8147,181
12,3139,1566,16537,185
13,3139,1723,19563,188
13,3139,1864,19559,188
14,3139,1991,18982,192
15,3139,2105,18049,195
16,326,1927,-2184,199
16,326,1766,-12366,199
17,326,1621,-16294,201
18,882,1547,-13432,205
18,1409,1519,-8534,205
19,1409,1497,-5827,208
20,943,1441,-7067,212
21,2167,1513,1292,215
1,0,0,0,148
1,0,0,0,148
2,221,22,1494,152
3,221,41,2164,155
3,1279,164,9600,155
4,3130,460,25973,159
5,3130,727,32852,162
5,3130,967,33767,162
6,3130,1183,32513,165
7,3130,1377,30691,168
7,3130,1552,27809,168
8,3130,1709,25134,172
9,293,1567,3358,175
10,293,1439,-7830,179
10,293,1324,-11791,179
11,293,1220,-13260,181
12,293,1127,-13160,185
12,414,1055,-11629,185
13,414,990,-10398,188
14,1010,994,-4949,192
15,1660,1060,2294,195
15,1660,1120,5048,195
16,1886,1196,7975,199
17,2346,1311,11435,201
18,1880,1367,9823,205
18,1880,1418,8612,205
19,1409,1416,4162,208
20,2558,1530,10678,212
20,1564,1536,5748,212
21,3121,1694,14257,215
1,0,0,0,148
2,0,0,0,152
2,189,18,1315,152
3,2672,283,19137,155
4,3520,606,33145,159
4,3520,897,36808,159
5,3520,1159,35483,162
6,3520,1395,33006,165
7,3520,1607,31732,168
7,3520,1798,29203,168
8,3520,1970,26083,172
9,293,1802,1871,175
10,293,1651,-9990,179
10,293,1515,-14599,179
11,646,1428,-13217,181
12,646,1349,-12235,185
12,857,1299,-9398,185
13,857,1254,-7941,188
14,1085,1237,-5054,192
15,1482,1261,-824,195
15,3130,1447,12468,195
16,1174,1419,4178,199
17,2346,1511,8765,201
17,2346,1594,10005,201
18,1482,1571,3361,205
19,2346,1648,6505,208
20,3520,1835,16922,212
20,3520,2003,19999,212
21,2558,2058,13928,215
1,0,0,0,148
1,0,0,0,148
2,230,23,1673,152
3,3205,341,21980,155
4,3520,658,34646,159
4,3520,944,38047,159
5,3520,1201,35604,162
6,3520,1432,34787,165
6,3520,1640,31837,165
7,367,1512,6656,168
8,367,1397,-4702,172
9,367,1293,-9822,175
9,690,1232,-9206,175
10,690,1177,-8375,179
11,1176,1176,-4259,181
11,1176,1176,-2129,181
12,1045,1162,-2060,185
13,2811,1326,10470,188
14,2811,1474,15913,192
14,3130,1639,19844,192
15,3130,1788,19412,195
16,1227,1731,5545,199
16,2558,1813,8443,199
17,1409,1772,1276,201
18,2558,1850,6265,205
18,1655,1811,330,205
19,2558,1885,5527,208
20,1880,1884,2698,212
21,3121,2007,10625,215
1,0,0,0,148
1,0,0,0,148
2,556,55,4044,152
3,556,105,5624,155
3,556,150,6077,155
4,3520,487,25686,159
5,3520,790,35188,162
5,3520,1063,37816,162
6,3520,1308,36508,165
7,3520,1529,34315,168
7,3520,1728,32097,168
8,3520,1907,28410,172
9,293,1745,2465,175
10,293,1599,-9286,179
10,293,1468,-13752,179
11,293,1350,-14608,181
12,557,1270,-13034,185
12,557,1198,-11772,185
13,1045,1182,-6978,188
14,1482,1211,-1426,192
15,1482,1238,1180,195
