HOLD,1,30,400,3520,3801,716
HOLD,1,31,384,3520,3744,0
HOLD,1,31,384,3130,3621,-390
HOLD,1,32,367,3508,3598,378
HOLD,1,32,367,4019,3682,511
HOLD,1,33,350,3121,3569,-898
HOLD,1,33,350,3508,3556,387
HOLD,1,34,334,3121,3469,-387
HOLD,1,34,334,4019,3579,898
HOLD,1,35,334,4019,3667,0
HOLD,1,35,317,3508,3635,-511
HOLD,1,35,317,6272,3898,2764
HOLD,1,36,300,4225,3963,-2047
HOLD,1,36,300,3779,3926,-446
HOLD,1,37,284,3806,3902,27
HOLD,1,37,284,3508,3823,-298
HOLD,1,38,267,3463,3751,-45
HOLD,1,38,267,3806,3762,343
HOLD,1,39,250,3806,3770,0
HOLD,1,39,250,3820,3780,14
HOLD,1,40,234,3793,3782,-27
HOLD,1,40,234,3463,3718,-330
HOLD,1,41,217,3806,3735,343
HOLD,1,41,217,3543,3696,-263
HOLD,1,42,200,3689,3694,146
HOLD,1,42,200,3508,3656,-181
HOLD,1,43,-45,3397,3604,-111
