,1,0
,1,0
,2,236
,2,236
,3,236
,3,236
,4,236
,4,236
,5,236
,5,236
,6,236
,6,248
,7,248
,7,248
,8,248
,9,248
,9,248
,10,283
,10,283
,11,283
,11,283
,12,437
,12,437
,13,437
,13,437
,14,480
,14,480
,15,528
,15,528
,16,528
,16,558
,17,611
,17,611
,18,611
,18,646
,19,704
,19,704
,20,704
,20,740
,21,806
,21,806
,22,836
,22,836
,23,902
,24,902
,24,933
,25,1006
,25,1006
,26,1037
,26,1037
,27,1120
,27,1187
,28,1285
,28,1285
,29,1270
,29,1495
,30,1495
,30,172
,31,1660
,31,1769
,32,2790
,32,2902
,33,2902
,33,2458
,34,2458
,34,2311
,35,2740
,35,3167
,36,3077
,36,3077
,37,2420
,37,2522
,38,2393
,39,2331
,39,2331
,40,2286
,40,2253
,41,2253
,41,2180
,42,2220
,42,2150
,43,2193
,43,2193
,44,2128
,44,2176
,45,2464
,45,321
,46,2804
,46,2804
,47,1718
,47,1466
,48,1466
,49,2950
,49,3130
,50,3566
,50,3861
,51,4096
,51,4416
,52,4499
,52,4758
,53,5025
,53,5220
,54,5377
,54,5602
,55,5721
,55,5943
,56,6077
,56,6218
,57,6291
,57,6481
,58,6540
,58,6703
,59,6809
,60,6941
,60,7009
,61,7079
,61,7150
,62,7222
,62,7320
,63,7421
,63,7473
,64,7579
,64,7660
,65,7715
,65,7771
,66,7856
,66,7885
,67,7943
,67,7943
,68,8032
,68,8062
,69,8124
,70,8154
,70,8217
,71,8217
,71,8312
,72,8345
,72,8394
,73,8377
,73,8410
,74,8493
,74,8510
,75,8544
,75,8595
,76,8612
,76,8612
,77,8665
,77,8700
,78,8717
,78,8700
,79,8717
,79,8753
,80,8771
,80,8807
,81,8825
,81,8825
,82,8917
,82,8880
,83,8917
,84,8917
,84,8935
,85,8917
,85,8991
,86,8991
,86,9048
,87,8991
,87,9048
,88,8991
,88,9087
,89,9106
,89,9087
,90,9106
,90,9106
,91,9145
,91,9145
,92,9106
,92,9145
,93,9145
,93,9164
,94,9203
,94,9203
,95,9263
,95,9223
,96,9263
,96,9223
,97,9263
,97,9223
,98,9223
,98,9223
,99,9263
,99,9263
,100,9283
,100,9283
,101,9344
