yanking,0,0,205,2162,1948,27153
yanking,0,0,392,1174,1870,18936
yanking,0,1,380,3130,1996,20312
yanking,0,1,399,3130,2109,20442
yanking,0,2,416,3130,2211,21075
yanking,0,2,431,3508,2340,22030
yanking,0,3,451,3508,2456,23057
yanking,0,3,468,2167,2398,16297
yanking,0,4,459,3130,2544,18685
yanking,0,4,481,2346,2504,13438
yanking,0,5,475,2733,2549,12883
yanking,0,5,482,2895,2618,12861
yanking,0,6,492,2895,2673,12883
yanking,0,6,500,1435,2549,5443
yanking,0,7,482,3303,2699,10514
yanking,0,7,504,1983,2627,5620
yanking,0,8,494,3452,2792,10992
yanking,0,8,518,3689,2971,16679
yanking,0,9,545,2382,2853,8063
yanking,0,9,527,2382,2758,2390
yanking,0,10,513,1860,2668,-2323
yanking,0,10,500,4258,2827,5115
yanking,0,11,524,4258,2970,10518
yanking,0,11,545,4258,3098,14354
yanking,0,11,564,4844,3272,19538
yanking,0,12,545,4655,3410,21010
yanking,0,12,518,4143,3556,22195
yanking,0,13,488,3112,3467,13710
yanking,0,13,506,2639,3384,7516
yanking,0,14,523,2726,3252,955
yanking,0,14,549,3355,3272,1595
yanking,0,15,545,3397,3297,2232
yanking,0,15,540,3408,3319,2687
yanking,0,16,536,3531,3361,3790
yanking,0,16,527,3903,3469,7737
yanking,0,17,506,4242,3623,12579
yanking,0,17,475,4242,3746,14740
yanking,0,18,450,4407,3878,17114
yanking,0,18,424,4389,3980,17644
yanking,0,19,404,4499,4083,18039
yanking,0,19,383,5072,4280,22761
yanking,0,20,344,4888,4401,22766
yanking,0,20,319,5544,4629,26768
yanking,0,21,274,4899,4683,23908
yanking,0,21,263,5072,4760,22237
yanking,0,22,248,5473,4902,23492
yanking,0,22,220,5061,4933,19922
yanking,0,23,214,5145,4975,17932
yanking,0,23,205,5459,5071,18002
yanking,0,24,186,5404,5137,17041
yanking,0,24,173,5391,5187,15632
yanking,0,25,163,5121,5173,11966
yanking,0,25,166,5602,5258,13092
yanking,0,26,149,5285,5263,10673
yanking,0,26,148,5085,5227,7137
yanking,0,27,155,5233,5228,5756
yanking,0,27,155,5501,5282,7053
yanking,0,28,144,5337,5293,6123
yanking,0,28,142,5721,5378,8946
yanking,0,29,125,5183,5339,5308
yanking,0,29,133,5573,5385,6421
yanking,0,29,123,5404,5388,5278
yanking,0,30,123,5736,5457,6987
yanking,0,30,109,5459,5457,5589
yanking,0,31,109,5418,5449,4159
yanking,0,31,111,5616,5482,4734
yanking,0,32,104,5501,5485,3912
yanking,0,32,103,5459,5479,2860
yanking,1,33,105,5298,5442,554
HOLD,1,0,200,5259,5298,-39
HOLD,1,1,190,4518,5259,-741
HOLD,1,1,190,4416,4518,-102
HOLD,1,1,190,4275,4416,-141
HOLD,1,2,180,4310,4275,35
HOLD,1,2,180,4292,4310,-18
HOLD,1,3,170,4143,4292,-149
HOLD,1,3,170,4292,4143,149
HOLD,1,4,160,4217,4292,-75
HOLD,1,4,160,4096,4217,-121
HOLD,1,5,150,3676,4096,-420
HOLD,1,5,150,4143,3676,467
HOLD,1,6,140,3463,4143,-680
HOLD,1,6,140,3820,3463,357
HOLD,1,7,130,3463,3820,-357
HOLD,1,7,130,3578,3463,115
HOLD,1,8,120,3578,3578,0
HOLD,1,8,120,3344,3578,-234
HOLD,1,9,110,3554,3344,210
HOLD,1,9,110,3314,3554,-240
HOLD,1,10,100,3441,3314,127
HOLD,1,10,100,3186,3441,-255
HOLD,1,0,-45,3094,3186,-92
yanking,0,0,205,3676,2841,29985
yanking,0,1,526,3676,3008,29984
yanking,0,1,551,1620,2869,17288
yanking,0,2,530,2167,2798,11325
yanking,0,2,519,2341,2706,4699
yanking,0,2,505,2558,2676,2534
yanking,0,3,501,3520,2844,8602
yanking,0,3,526,3508,2976,12498
yanking,0,4,546,3508,3082,14281
yanking,0,4,562,3520,3169,14758
yanking,0,5,566,3121,3159,11421
yanking,0,5,568,3121,3151,8800
yanking,0,6,569,3121,3145,6808
yanking,0,6,571,3121,3140,5236
yanking,0,7,571,4019,3315,10971
yanking,0,7,537,4019,3455,14746
yanking,0,8,509,5616,3671,20185
yanking,0,8,465,3508,3638,14743
yanking,0,9,472,4019,3714,14877
yanking,0,9,457,4737,3918,19948
yanking,0,10,416,3508,3836,12786
yanking,0,10,432,4019,3872,11814
yanking,0,11,425,3508,3799,6351
yanking,0,11,440,4019,3843,6677
yanking,0,12,431,5602,4018,12244
yanking,0,12,396,4019,4018,9795
yanking,0,13,396,5418,4158,14550
yanking,0,13,368,4933,4313,17478
yanking,0,14,337,4899,4430,18738
yanking,0,14,314,4866,4517,18125
yanking,0,15,296,5037,4621,19476
yanking,0,15,275,4933,4683,17898
yanking,0,16,263,5037,4753,17135
yanking,0,16,249,5324,4867,17845
yanking,0,17,227,5418,4977,19539
yanking,0,17,205,5432,5068,19165
yanking,0,18,187,5324,5119,17351
yanking,0,18,177,5285,5152,15133
yanking,0,19,170,5337,5189,13551
yanking,0,19,163,5350,5221,12214
yanking,0,20,156,5691,5315,14073
yanking,0,20,137,5501,5352,12657
yanking,0,21,130,5418,5365,10669
yanking,0,21,127,5544,5400,9810
yanking,0,22,120,5377,5395,7649
yanking,0,22,121,5501,5416,6910
yanking,0,23,117,5602,5453,6978
yanking,0,23,110,5246,5411,3787
yanking,0,24,118,5529,5434,3962
yanking,0,24,114,5377,5422,2707
yanking,0,25,116,5311,5399,1279
yanking,0,25,121,5377,5394,828
yanking,0,26,122,5285,5372,-382
yanking,0,26,126,5404,5378,-74
yanking,0,27,125,5459,5394,574
yanking,0,27,122,5529,5421,1435
yanking,0,28,116,5587,5454,2757
yanking,0,28,110,5195,5402,279
yanking,0,29,120,5473,5416,785
yanking,0,29,117,5631,5459,2211
yanking,0,30,109,5473,5461,1867
yanking,0,30,108,5272,5423,-47
yanking,0,31,116,5418,5422,-78
yanking,1,31,116,5337,5405,-671
HOLD,1,0,200,5109,5337,-228
HOLD,1,0,200,4371,5109,-738
HOLD,1,1,190,4128,4371,-243
HOLD,1,1,190,4208,4128,80
HOLD,1,2,180,4267,4208,59
HOLD,1,2,180,3960,4267,-307
HOLD,1,3,170,4675,3960,715
