yanking,1,205,1880,2021,6634
yanking,1,463,3520,2170,8897
yanking,2,490,2013,2138,6256
yanking,3,484,2558,2222,7381
yanking,4,499,1343,2134,3316
yanking,4,484,4019,2322,7323
yanking,5,499,4019,2491,10632
yanking,6,457,3508,2592,11246
yanking,6,432,2162,2506,6421
yanking,7,453,4019,2657,9234
yanking,8,415,3121,2749,10019
yanking,9,392,4019,2875,11704
yanking,9,361,5558,3143,16912
yanking,10,294,3508,3216,15603
yanking,11,276,3520,3276,13982
yanking,11,261,3520,3324,12620
yanking,12,249,4019,3463,13847
yanking,13,214,3508,3472,11331
yanking,14,212,4019,3581,12088
yanking,14,184,5298,3752,14514
yanking,15,142,4344,3870,14953
yanking,16,113,4747,4045,16220
yanking,17,69,4855,4207,17336
yanking,17,29,4471,4259,15367
yanking,18,16,4790,4365,15287
yanking,19,1,4716,4435,14017
yanking,19,1,4508,4449,11629
yanking,20,1,4527,4464,9705
yanking,21,1,4635,4498,8736
yanking,22,1,4706,4539,8030
yanking,22,1,4696,4570,7305
yanking,23,1,4665,4589,6386
yanking,24,1,4490,4569,4598
yanking,25,1,4527,4560,3441
yanking,25,1,4645,4577,3236
yanking,26,1,4645,4590,2956
yanking,27,1,4645,4601,2653
yanking,28,1,4416,4564,1051
yanking,28,1,4462,4543,310
yanking,29,1,4471,4528,-178
yanking,30,1,4585,4539,118
yanking,31,1,4566,4544,242
yanking,31,1,4675,4570,826
yanking,32,1,4398,4535,-344
yanking,33,1,4407,4509,-963
yanking,33,1,4615,4530,-160
yanking,34,1,4471,4518,-422
yanking,35,1,4675,4549,536
yanking,36,1,4407,4520,-306
yanking,36,1,4344,4484,-1294
yanking,37,1,4362,4459,-1650
yanking,38,1,4527,4472,-957
yanking,39,1,4537,4485,-463
yanking,40,1,4318,4451,-1239
yanking,40,1,4344,4429,-1605
yanking,41,1,4096,4362,-3137
yanking,42,1,3474,4273,-4726
yanking,43,12,3167,4162,-6590
yanking,43,40,3016,4047,-8431
yanking,44,69,3253,3888,-10945
yanking,45,108,3130,3736,-13037
yanking,46,146,2910,3653,-12700
yanking,46,167,2856,3573,-12366
yanking,47,186,2841,3499,-11842
yanking,0,205,3689,2508,16230
yanking,1,453,3740,2631,16367
yanking,2,422,2639,2632,13121
yanking,2,422,3387,2783,14811
yanking,3,384,3463,2919,15610
yanking,4,350,3130,2961,13688
yanking,5,339,3806,3130,15772
yanking,5,297,3806,3265,16070
yanking,6,263,3833,3378,16229
yanking,7,235,4310,3564,17858
yanking,7,189,3917,3634,16286
yanking,8,172,4005,3708,14881
yanking,9,153,4645,3895,17232
yanking,10,107,4336,3983,16157
yanking,10,85,4284,4043,14642
yanking,11,70,4284,4091,13050
yanking,12,58,4635,4199,13530
yanking,13,31,4407,4240,11978
yanking,13,20,4443,4280,10562
yanking,14,10,4462,4316,9513
yanking,15,1,4336,4320,7710
yanking,16,1,4371,4330,6453
yanking,16,1,4284,4320,4915
yanking,17,1,4258,4307,3544
yanking,18,4,4443,4334,3573
yanking,18,1,4508,4368,3828
yanking,19,1,4508,4396,3776
yanking,20,1,4192,4355,1852
yanking,21,1,4301,4344,1185
yanking,21,1,4310,4337,748
yanking,22,1,4336,4336,569
yanking,23,1,4336,4336,455
yanking,24,1,4192,4307,-452
yanking,24,4,4443,4334,270
yanking,25,1,4416,4350,692
yanking,26,1,4389,4357,730
yanking,27,1,4336,4352,440
yanking,27,1,4192,4320,-467
yanking,28,1,4336,4323,-294
yanking,29,1,4336,4325,-181
yanking,30,1,4443,4348,480
yanking,30,1,4159,4310,-654
yanking,31,3,4143,4276,-1462
yanking,32,11,4336,4288,-873
yanking,33,8,4159,4262,-1424
yanking,33,15,4143,4238,-1714
yanking,34,21,4176,4225,-1724
yanking,35,24,4362,4252,-625
yanking,36,17,4344,4270,-4
yanking,36,13,4310,4278,216
yanking,37,11,4344,4291,535
yanking,38,8,4416,4316,1095
yanking,38,1,4344,4321,1017
yanking,39,1,4292,4315,658
yanking,40,2,4192,4290,-178
yanking,41,8,3566,4145,-3973
yanking,41,44,3094,4039,-6151
yanking,42,71,2983,3933,-7793
yanking,43,97,2958,3835,-8930
yanking,44,122,3103,3688,-11199
yanking,44,158,3008,3552,-12371
yanking,45,192,2768,3473,-12058
yanking,46,211,2733,3399,-11713
yanking,0,205,3130,2036,13813
yanking,1,466,4019,2234,16240
yanking,2,502,1660,2176,11296
yanking,3,491,1482,2106,7358
yanking,3,479,2552,2195,8443
yanking,4,495,2819,2319,10128
yanking,5,500,4019,2488,12869
yanking,5,458,3520,2591,12870
yanking,6,432,4675,2799,16188
yanking,7,380,2558,2750,11758
yanking,8,392,3121,2824,11625
yanking,8,374,4019,2943,12267
yanking,9,344,4019,3050,12844
yanking,10,317,5616,3306,16451
yanking,11,253,5616,3537,19985
yanking,12,195,4527,3735,20702
yanking,12,147,4675,3923,21956
yanking,13,100,4019,3942,18029
yanking,14,95,4353,4024,16707
yanking,14,74,4452,4109,15808
yanking,15,53,4407,4168,14324
yanking,16,38,4675,4269,14159
