1,0,0,0,150
2,0,0,0,155
2,196,19,1395,155
3,196,36,1936,160
4,1398,172,10627,164
4,3130,467,27100,164
5,3130,733,32994,169
6,3130,972,32262,174
7,3130,1187,31939,179
7,3130,1381,28817,179
8,3130,1555,27183,183
9,3130,1712,23852,188
9,293,1570,1911,188
10,293,1442,-8860,193
11,293,1327,-11399,198
12,617,1255,-10268,202
12,617,1191,-9758,202
13,882,1160,-7080,207
14,882,1132,-5574,212
14,1282,1162,-581,212
15,1568,1202,2558,217
16,1757,1257,5383,221
17,2558,1387,12236,226
17,2013,1449,10312,226
18,2013,1505,9219,231
19,1482,1500,4242,236
19,2558,1605,9910,236
20,3130,1757,16082,240
0,1655,1736,6512,245
0,2811,1843,11135,460
1,2811,1939,12444,477
2,3463,2091,16437,502
2,2372,2147,12348,512
3,3121,2244,13243,528
4,4019,2421,19732,500
5,3130,2491,14975,484
5,4019,2643,17813,448
6,4675,2846,23724,400
7,2811,2839,11349,402
7,4019,2956,14302,374
8,5631,3223,26783,311
9,5587,3459,30795,255
9,4645,3577,24125,226
10,4019,3665,18533,206
11,4019,3735,14175,190
11,4675,3829,13707,167
12,4019,3867,9631,159
13,4978,3978,12989,132
14,4547,4034,10594,119
14,4615,4092,9341,105
15,4508,4175,10791,86
16,4625,4265,11301,64
16,4833,4378,14159,51
17,4779,4458,12987,51
18,4833,4533,11858,51
18,4737,4573,8918,51
19,4518,4562,3648,51
20,4585,4566,2096,51
20,4615,4575,1714,51
21,4737,4607,3172,51
22,4790,4643,4244,51
23,4833,4681,4879,51
23,4655,4675,2038,51
24,4471,4634,-1982,51
25,4645,4636,-862,51
26,4706,4650,493,51
26,4645,4649,181,51
27,4547,4628,-1373,51
28,4471,4596,-2819,51
28,4625,4601,-1054,51
29,4737,4628,1226,51
30,4696,4641,1566,51
31,4547,4622,-453,51
31,4576,4612,-951,51
32,4527,4595,-1669,51
33,4566,4589,-1217,51
34,4675,4606,552,51
34,4635,4611,604,51
35,4499,4588,-1381,51
36,4537,4577,-1426,51
36,4425,4546,-2847,51
37,4443,4525,-2810,51
38,4471,4514,-2178,51
39,4615,4534,317,51
39,4508,4528,-276,51
40,4462,4514,-1128,51
41,4344,4480,-2729,51
42,4508,4485,-1039,51
42,4645,4517,1756,51
43,4537,4521,1165,51
44,4665,4549,2518,51
44,4518,4542,744,51
45,4389,4511,-1783,51
46,4499,4508,-1107,51
47,4336,4473,-2838,51
47,4380,4454,-2783,51
48,4615,4486,894,51
49,4615,4511,2205,51
49,4416,4492,-286,51
50,4665,4526,2198,51
51,4665,4553,3038,51
52,4443,4531,-77,51
52,4518,4528,-236,51
53,4353,4493,-2635,51
54,4471,4488,-1672,51
54,4645,4519,1387,51
55,4443,4503,-396,51
56,4585,4519,959,51
56,4443,4503,-705,51
57,4499,4502,-417,51
58,4310,4463,-3022,51
59,4471,4464,-1449,51
59,4462,4463,-796,51
60,4537,4477,529,51
61,4407,4463,-767,51
62,4508,4472,215,51
62,4518,4481,776,51
63,4480,4480,313,51
64,4258,4435,-3157,51
64,4336,4415,-3021,51
65,4310,4394,-3019,51
66,4242,4363,-3629,51
66,4462,4382,-423,51
67,4353,4376,-610,51
