,0,0
,1,0
,2,315
,2,315
,3,315
,3,315
,4,315
,4,315
,5,315
,5,315
,6,329
,6,425
,7,425
,7,425
,8,473
,8,473
,9,573
,9,573
,10,573
,10,610
,11,665
,11,665
,12,665
,12,701
,13,761
,13,761
,14,794
,14,794
,15,857
,15,857
,16,894
,17,894
,17,956
,18,956
,18,991
,19,1053
,19,1053
,20,1053
,20,1033
,21,1127
,21,1210
,22,1320
,22,1320
,23,1320
,23,1264
,24,1487
,24,177
,25,1487
,25,1625
,26,1625
,26,2754
,27,2834
,27,2834
,28,2225
,28,3244
,29,3740
,29,3740
,30,2918
,30,2685
,31,2685
,32,2475
,32,2498
,33,2398
,33,2436
,34,2436
,34,2351
,35,2301
,35,2262
,36,2262
,36,2331
,37,2286
,37,2253
,38,2253
,38,2198
,39,2306
,39,2540
,40,2540
,40,2336
,41,2493
,41,3889
,42,3740
,42,3753
,43,4035
,43,4336
,44,4471
,44,4706
,45,4967
,45,5145
,46,5364
,46,5544
,47,5661
,47,5877
,48,6060
,48,6164
,49,6291
,49,6422
,50,6560
,50,6641
,51,6766
,51,6853
,52,6941
,53,7079
,53,7150
,54,7197
,54,7320
,55,7396
,55,7447
,56,7499
,56,7605
,57,7660
,57,7743
,58,7771
,58,7856
,59,7914
,59,7943
,60,7973
,60,8032
,61,8124
,61,8124
,62,8217
,62,8154
,63,8217
,63,8248
,64,8312
,64,8345
,65,8394
,65,8394
,66,8460
,66,8460
,67,8460
,67,8510
,68,8561
,68,8612
,69,8595
,69,8717
,70,8717
,70,8700
,71,8753
,71,8753
,72,8807
,72,8807
,73,8861
,73,8825
,74,8825
,75,8880
,75,8917
,76,8917
,76,8917
,77,8973
,77,8935
,78,8991
,78,8991
,79,9048
,79,8991
,80,9087
,80,9048
,81,9145
,81,9048
,82,9087
,82,9106
,83,9048
,83,9164
,84,9145
,84,9164
,85,9164
,85,9203
,86,9203
,86,9164
,87,9203
,87,9223
,88,9223
,89,9263
,89,9263
,90,9283
,90,9263
,91,9223
,91,9223
,1,0
,1,0
,2,234
,2,234
,3,234
,3,234
,4,234
,4,234
,5,267
,5,348
,6,348
,7,348
,7,348
,8,348
,8,382
,9,477
,9,477
,10,477
,10,508
,11,508
,11,557
,12,557
,12,557
,13,593
,13,647
,14,647
,14,647
,15,681
,15,745
,16,745
,16,781
,17,781
,17,838
,18,838
,18,882
,19,882
,19,940
,20,940
,20,940
,21,1025
,22,1113
,22,1202
,23,1202
,23,1267
,24,1377
,24,1377
,25,1370
,25,1482
,26,2705
,26,2705
,27,3068
,27,3167
,28,3158
,28,3234
,29,3215
,29,3293
,30,3376
,30,3303
,31,3324
,31,3273
,32,3234
,32,3215
,33,3283
,33,3244
,34,3441
,34,3463
,35,3365
,35,3408
,36,3474
,36,3441
,37,3355
,37,3430
,38,3344
,38,3566
,39,3554
,39,3639
,40,4019
,40,4284
,41,4452
,41,4585
,42,4855
,43,5061
,43,5311
,44,5487
,44,5616
,45,5814
,45,5943
,46,6112
,46,6272
,47,6384
,47,6442
,48,6620
,48,6682
,49,6831
,49,6941
,50,7032
,50,7079
,51,7197
,51,7246
,52,7345
,52,7421
,53,7525
,53,7605
,54,7605
,54,7687
,55,7771
,55,7771
,56,7856
,56,7885
,57,7943
,57,8002
,58,8032
,58,8124
,59,8154
,59,8185
,60,8248
,60,8312
,61,8345
,61,8345
,62,8394
,62,8410
,63,8443
,63,8493
,64,8561
,64,8493
,65,8595
,65,8612
,66,8612
,66,8647
,67,8700
,67,8700
,68,8771
,69,8753
,69,8807
,70,8771
,70,8861
,71,8825
,71,8861
,72,8917
,72,8861
,73,8935
,73,8935
,74,8991
,74,8991
,75,9029
,75,8935
,76,9048
,76,8991
,77,9029
,77,9048
,78,9087
,78,9087
,79,9145
,79,9145
,80,9087
,80,9164
,81,9087
,81,9145
,82,9106
,82,9203
,83,9164
,83,9223
,84,9223
,85,9263
,85,9203
,86,9203
,86,9223
,87,9263
,87,9283
,88,9263
,88,9283
,89,9263
,89,9323
,90,9223
,90,9283
,91,9283
,91,9283
,92,9283
,92,9385
,93,9344
,93,9344
,94,9283
,94,9344
,95,9323
,95,9385
,96,9344
,96,9385
,97,9385
,97,9405
,98,9323
,99,9344
