yanking,0,205,4096,3217,69991
yanking,1,275,1757,2998,21802
yanking,2,330,2013,2702,-6718
yanking,2,404,2013,2495,-17957
yanking,3,456,3485,2792,10874
yanking,4,382,4019,3160,32981
yanking,5,290,3508,3264,23479
yanking,5,264,3520,3340,17168
yanking,6,245,3508,3390,11843
yanking,7,232,3508,3425,8521
yanking,8,223,3121,3333,-2218
yanking,8,246,4019,3538,11964
yanking,9,195,3508,3529,5340
yanking,10,197,4019,3676,11600
yanking,11,161,3508,3625,2182
yanking,11,174,3520,3593,-1065
yanking,12,181,3508,3567,-2424
yanking,13,188,3520,3552,-2127
yanking,13,192,5602,4167,41943
yanking,14,39,3520,3972,7560
yanking,15,87,5736,4501,43198
yanking,16,1,4019,4356,11271
yanking,16,1,3903,4220,-4009
yanking,17,25,4128,4192,-3940
yanking,18,32,4128,4172,-3356
yanking,18,37,4081,4144,-3617
yanking,19,44,4128,4139,-2140
yanking,20,46,4112,4130,-1725
yanking,21,48,4200,4151,508
yanking,21,43,4065,4125,-1600
yanking,22,49,3917,4062,-4660
yanking,23,65,4096,4072,-1599
yanking,24,62,4143,4093,664
yanking,24,57,3931,4044,-3143
yanking,25,69,4065,4050,-1175
yanking,26,68,4301,4125,4649
yanking,26,49,3946,4071,-1467
yanking,27,63,3847,4003,-5278
yanking,28,80,4176,4054,1072
yanking,29,67,4128,4076,2024
yanking,29,61,3917,4028,-2411
yanking,30,73,4128,4058,829
yanking,31,66,4112,4074,1555
yanking,31,62,3975,4044,-1368
yanking,32,69,4112,4064,642
yanking,33,64,3766,3974,-6425
yanking,34,87,4233,4051,1667
yanking,34,68,4050,4050,761
yanking,35,68,3917,4010,-2003
yanking,36,78,3875,3969,-3981
yanking,37,88,3820,3924,-4853
yanking,37,99,3975,3939,-1362
yanking,38,96,3931,3936,-858
yanking,39,96,3875,3917,-1752
yanking,40,101,4005,3943,675
yanking,41,95,4310,4053,8183
yanking,41,67,4112,4070,5211
yanking,42,63,4065,4068,2456
yanking,43,63,4065,4067,1165
yanking,43,64,4019,4052,-493
yanking,44,67,3975,4028,-1676
yanking,45,73,4176,4072,2350
yanking,46,62,3833,4000,-3204
yanking,47,80,3139,3741,-19688
yanking,47,145,2910,3491,-24532
yanking,48,207,3094,3371,-18977
yanking,49,237,3050,3274,-15551
yanking,1,205,2652,2736,11986
yanking,1,396,2864,2774,8595
yanking,2,386,2864,2801,6154
yanking,3,379,3408,2983,14480
yanking,4,334,3139,3029,10242
yanking,4,322,3441,3152,13881
yanking,5,292,3186,3162,7650
yanking,6,289,3833,3363,16910
yanking,6,239,4318,3649,28825
yanking,7,168,3875,3716,18757
yanking,8,151,4434,3931,24757
yanking,9,98,4398,4071,21787
yanking,9,63,4527,4207,20705
yanking,10,29,4407,4267,14434
yanking,11,14,4499,4336,12181
yanking,12,1,4380,4349,6961
yanking,12,1,4362,4352,3672
yanking,13,1,4327,4344,1271
yanking,14,1,4336,4341,453
yanking,15,1,4258,4316,-1296
yanking,15,1,4250,4296,-1938
yanking,16,6,4258,4284,-1684
yanking,17,9,4112,4232,-4336
yanking,18,22,4112,4196,-4647
yanking,18,31,4362,4245,912
yanking,19,19,4389,4288,3523
yanking,20,8,4310,4294,2177
yanking,21,7,4362,4314,2421
yanking,21,2,4242,4292,-354
yanking,22,7,4159,4252,-2715
yanking,23,17,4096,4205,-4576
yanking,24,29,4143,4186,-3531
yanking,24,34,4176,4183,-1974
yanking,25,35,4035,4138,-3751
yanking,26,46,4159,4144,-1465
yanking,27,44,4233,4170,980
yanking,27,38,4371,4230,4794
yanking,28,23,4284,4246,3433
yanking,29,19,4225,4239,1217
yanking,30,21,4275,4249,1222
yanking,30,18,4143,4217,-1674
yanking,31,26,4065,4171,-3712
yanking,32,38,4258,4197,-45
yanking,33,31,4112,4171,-1721
yanking,33,38,4208,4182,-95
yanking,34,35,4208,4189,381
yanking,35,33,4225,4199,898
yanking,36,31,4233,4209,1146
yanking,36,28,4225,4213,857
yanking,37,27,4284,4234,1874
yanking,38,22,4176,4216,-334
yanking,38,26,4176,4204,-965
yanking,39,29,4019,4148,-4398
yanking,40,43,3376,3916,-18133
yanking,41,101,3085,3666,-25258
yanking,41,164,2991,3463,-26326
yanking,42,214,2926,3301,-23225
yanking,43,254,3112,3244,-15532
yanking,0,205,2341,2240,12506
yanking,1,503,2341,2270,8307
yanking,2,508,1880,2153,-4275
yanking,3,487,2558,2274,6150
yanking,3,509,4019,2797,40167
yanking,4,380,4019,3163,42400
yanking,5,289,2811,3057,13628
yanking,6,315,3520,3195,15385
yanking,6,281,4019,3442,25360
yanking,7,219,2552,3175,-3501
yanking,8,286,4019,3428,16424
yanking,8,223,5616,4084,55136
yanking,9,59,3130,3797,7299
yanking,10,131,4019,3863,8207
yanking,11,115,4019,3909,7375
yanking,11,103,4685,4141,20235
yanking,12,45,5631,4588,37608
yanking,13,1,4675,4614,20551
yanking,14,1,7973,5621,81999
yanking,14,1,3931,5114,5143
yanking,15,1,4065,4799,-17989
yanking,16,1,4081,4583,-24205
yanking,17,1,4005,4409,-22435
yanking,17,1,4081,4310,-18150
yanking,18,3,4112,4250,-12774
yanking,19,18,4081,4199,-9711
yanking,20,31,4035,4149,-8361
yanking,20,43,4005,4105,-7206
yanking,21,54,3931,4052,-6826
yanking,22,67,3946,4020,-5420
yanking,23,75,3875,3976,-5791
yanking,23,86,3975,3975,-2960
yanking,24,87,3820,3928,-4771
yanking,25,98,3820,3895,-4463
yanking,26,107,3990,3923,-270
yanking,26,100,4005,3947,1462
yanking,27,94,4050,3977,2886
yanking,28,86,4005,3985,1991
yanking,29,84,4318,4084,8097
yanking,29,59,4005,4060,2351
yanking,30,65,4065,4061,1237
yanking,31,65,4318,4138,6356
yanking,32,46,4128,4135,2988
yanking,32,47,4112,4128,991
yanking,33,48,4336,4190,4628
yanking,34,33,4192,4190,2314
yanking,34,33,4292,4220,3211
yanking,35,25,4176,4206,595
yanking,36,29,4208,4206,297
yanking,36,29,4159,4191,-921
yanking,37,33,4192,4191,-460
yanking,38,33,4192,4191,-230
yanking,39,33,4176,4186,-464
yanking,39,34,4192,4187,-168
yanking,40,34,4065,4150,-2653
yanking,41,43,4065,4124,-2861
yanking,42,49,4128,4125,-1361
yanking,43,49,3903,4058,-5339
yanking,43,66,3931,4019,-5385
yanking,44,76,3820,3959,-6217
yanking,45,91,3430,3800,-14385
