1,0,0,0,141
2,0,0,0,146
2,0,0,0,146
3,3025,302,21726,151
4,3025,574,28828,157
4,3025,819,32779,157
5,3025,1039,31294,162
6,439,979,11311,167
7,439,925,1847,172
7,439,876,-2601,172
8,785,857,-2640,178
9,785,842,-2340,182
9,912,856,-175,182
10,912,867,638,188
11,1564,936,5226,193
12,1343,976,5269,199
12,2341,1112,12461,199
13,2341,1234,15045,203
14,2819,1392,17663,209
14,1564,1426,11298,209
15,2346,1518,12286,214
16,2346,1600,12042,219
17,1564,1592,5490,224
17,2534,1686,9411,224
18,3508,1868,17893,230
19,1880,1870,9085,235
19,3130,1996,13712,235
20,2558,2052,10629,240
21,1880,2017,2796,245
0,0,0,0,136
1,0,0,0,141
1,208,20,1470,141
2,2692,287,20901,146
3,3520,610,32757,151
4,3520,901,37588,157
4,3520,1162,37517,157
5,3520,1397,35664,162
6,3520,1609,32595,167
6,3520,1800,30279,167
7,3520,1972,27442,172
8,293,1804,1721,178
8,293,1652,-10153,178
9,293,1516,-15076,182
10,293,1393,-15905,188
11,644,1318,-13249,193
11,644,1250,-11399,193
12,785,1203,-9028,199
13,785,1161,-7359,203
13,1282,1185,-2026,203
14,1282,1204,382,209
15,2811,1364,11364,214
16,2013,1428,10339,219
16,2013,1486,9484,219
17,1409,1470,3584,224
18,2162,1539,6784,230
18,1660,1563,5103,230
19,2811,1687,11358,235
20,2346,1752,9921,240
20,2558,1832,10715,240
21,2558,1904,10738,245
0,0,0,0,136
1,0,0,0,141
2,138,13,944,146
2,138,25,1296,146
3,138,36,1437,151
4,138,46,1369,157
5,138,55,1337,162
5,138,63,1271,162
6,385,95,2867,167
7,385,124,3553,172
7,809,192,6704,172
8,809,253,7734,178
9,1227,350,10845,182
9,1482,463,12955,182
10,1482,564,13722,188
11,1409,648,12895,193
12,1660,749,13610,199
12,1880,862,15250,199
13,1763,952,13909,203
14,1763,1033,12832,209
14,1227,1052,7773,209
15,2811,1227,16368,214
16,2013,1305,13585,219
16,1757,1350,10106,219
17,2811,1496,15451,224
18,2341,1580,13751,230
19,2819,1703,15840,235
19,2013,1734,10137,235
20,2558,1816,10755,240
21,3639,1998,18565,245
0,0,0,0,136
1,0,0,0,141
2,196,19,1386,146
2,196,36,1921,146
3,196,52,2068,151
4,196,66,2044,157
4,196,79,1921,157
5,196,90,1754,162
6,196,100,1565,167
6,307,120,2231,167
7,307,138,2423,172
8,1482,272,10156,178
9,1085,353,10973,182
9,1085,426,10791,182
10,1343,517,11535,188
11,1655,630,13793,193
11,2346,801,19216,193
12,1398,860,13840,199
13,2595,1033,18110,203
14,1655,1095,13560,209
14,1655,1151,10832,209
15,1757,1211,9617,214
16,2841,1374,16518,219
16,2841,1520,17864,219
17,3130,1681,20735,224
18,1880,1720,12811,230
19,3121,1860,16477,235
19,1880,1864,8515,235
20,2346,1912,7781,240
21,2558,1976,8448,245
1,0,0,0,141
1,0,0,0,141
2,301,30,2016,146
3,301,57,2964,151
3,301,81,3208,151
4,301,103,3195,157
5,301,122,2962,162
5,450,154,3697,162
6,450,183,3946,167
7,450,209,3791,172
8,450,233,3657,178
8,579,267,4257,178
9,579,298,4352,182
10,912,359,6533,188
10,912,414,6904,188
11,1045,477,7997,193
12,2162,645,16084,199
13,1564,736,14182,203
13,1343,796,11352,203
14,1343,850,9200,209
15,2346,999,15475,214
15,2346,1133,16438,214
16,1343,1154,9719,219
17,2171,1255,11922,224
18,2356,1365,13897,230
18,2356,1464,14081,230
19,4019,1719,25465,235
20,1763,1727,13305,240
20,3508,1905,18393,240
21,2811,1995,15643,245
1,0,0,0,141
1,0,0,0,141
2,153,15,1072,146
3,153,28,1476,151
3,153,40,1600,151
4,153,51,1605,157
5,153,61,1528,162
6,153,70,1387,167
6,153,78,1274,167
7,153,85,1116,172
8,293,105,2001,178
8,3520,446,23794,178
9,3508,752,34265,182
10,3508,1027,36498,188
11,3508,1275,35591,193
11,3508,1498,33978,193
12,3508,1699,30889,199
13,419,1571,6169,203
13,419,1455,-5213,203
14,419,1351,-9503,209
15,630,1278,-9870,214
16,630,1213,-9374,219
16,974,1189,-6391,219
17,1880,1258,1422,224
18,1880,1320,5171,230
18,1880,1376,6384,230
19,2570,1495,11815,235
20,2570,1602,13616,240
21,1174,1559,3821,245
1,0,0,0,141
2,0,0,0,146
2,2184,218,15889,146
