0,0,0,0,145
1,0,0,0,145
2,472,47,2320,153
3,472,89,3851,161
3,472,127,4532,166
4,472,161,4634,172
5,472,192,4606,178
5,472,219,4269,182
6,387,235,3441,185
7,387,250,2830,188
8,885,313,5277,199
8,1564,438,10329,219
9,1564,550,12251,239
10,882,583,9236,244
11,882,612,7048,250
11,1176,668,7508,259
12,1564,757,9092,274
13,1880,869,11891,293
13,1880,970,12761,311
14,1127,985,8527,313
15,2341,1120,12841,336
16,2162,1224,13673,354
16,2013,1302,12705,367
17,3121,1483,17380,398
18,1409,1468,9553,396
18,2558,1577,12050,414
19,2819,1701,14099,436
20,2552,1786,13386,450
21,2552,1862,12271,463
21,4019,2077,19880,499
22,4019,2271,22616,533
23,5616,2605,33044,457
23,3130,2657,22819,444
24,4019,2793,20683,412
25,3130,2860,16265,397
25,3508,2924,13334,382
26,4019,3033,14365,355
27,5616,3291,23319,294
28,4005,3362,18060,277
28,4019,3427,14555,262
29,5631,3647,20373,211
30,4019,3721,16538,193
30,4019,3780,13343,179
31,5233,3925,15617,144
32,4921,4024,14772,121
33,4556,4130,15043,96
33,4696,4243,15567,69
34,4685,4331,14052,51
35,4910,4446,15166,51
35,4910,4538,14448,51
36,4675,4565,10049,51
37,4645,4581,6932,51
38,4769,4618,6342,51
38,4866,4667,6687,51
39,4833,4700,5786,51
40,4615,4683,2464,51
40,4615,4669,660,51
41,4675,4670,451,51
42,4779,4691,1516,51
42,4790,4710,2025,51
43,4779,4723,1936,51
44,4844,4747,2556,51
45,4595,4716,-151,51
45,4635,4699,-1044,51
46,4585,4676,-1796,51
47,4716,4684,-618,51
47,4822,4711,1114,51
48,4527,4674,-1467,51
49,4585,4656,-1823,51
50,4547,4634,-2363,51
50,4665,4640,-1072,51
51,4747,4661,517,51
52,4737,4676,1193,51
52,4727,4686,1304,51
53,4462,4641,-1659,51
54,4556,4624,-1929,51
55,4556,4610,-1967,51
55,4645,4617,-787,51
56,4675,4628,90,51
