,1,0
,1,0
,2,198
,2,258
,2,258
,2,258
,3,258
,3,258
,3,258
,4,258
,4,258
,4,258
,5,258
,5,258
,5,258
,6,258
,6,258
,6,258
,7,270
,7,270
,7,270
,7,270
,8,270
,8,270
,8,270
,9,270
,9,314
,9,314
,10,314
,10,314
,10,314
,11,369
,11,369
,11,369
,12,409
,12,409
,12,409
,13,449
,13,449
,13,449
,13,490
,14,490
,14,490
,14,490
,15,532
,15,532
,15,583
,16,583
,16,583
,16,637
,17,637
,17,697
,17,697
,17,697
,18,697
,18,735
,18,735
,19,804
,19,804
,19,879
,20,879
,20,956
,20,956
,21,1017
,21,1017
,21,1107
,21,1107
,22,1179
,22,1179
,22,1279
,23,1279
,23,1279
,23,1307
,24,1420
,24,1420
,24,1495
,25,1495
,25,1495
,25,2262
,25,2331
,26,2331
,26,2692
,26,2626
,27,2626
,27,2754
,27,2754
,28,2659
,28,2849
,28,2849
,29,2601
,29,2782
,29,2782
,29,2595
,30,2595
,30,2775
,30,2775
,31,2719
,31,2834
,31,2834
,32,2819
,32,2902
,32,2902
,33,2819
,33,3008
,33,3008
,33,2871
,34,3016
,34,3016
,34,2879
,35,3025
,35,3025
,35,2926
,36,3068
,36,3068
,36,2999
,37,3094
,37,3094
,37,3016
,37,3205
,38,3714
,38,3714
,38,3614
,39,3195
,39,3195
,39,3253
,40,3344
,40,3355
,40,3355
,41,3314
,41,3334
,41,3334
,41,3376
,42,3376
,42,3408
,42,3408
,43,3430
,43,3430
,43,3474
,44,3474
,44,3463
,44,3452
,45,3543
,45,3543
,45,3543
,45,3497
,46,3520
,46,3520
,46,3566
,47,3578
,47,3614
,47,3614
,48,3614
,48,3626
,48,3639
,49,3626
,49,3676
,49,3676
,49,3753
,50,3727
,50,3676
,50,3793
,51,3793
,51,3806
,51,3766
,52,3806
,52,3820
,52,3820
,53,3820
,53,3820
,53,3806
,53,3833
,54,3833
,54,3847
,54,3875
,55,3960
,55,3931
,55,3889
,56,3931
,56,3931
,56,3990
,57,3975
,57,4005
,57,4005
,57,3917
,58,3975
,58,3975
,58,4005
,59,4019
,59,4035
,59,4081
,60,4065
,60,4065
,60,4176
,61,4143
,61,4143
,61,4112
,61,4128
,62,4096
,62,4128
,62,4208
,63,4192
,63,4112
,63,4267
,64,4275
,64,4208
,64,4267
,65,4242
,65,4258
,65,4284
,66,4284
,66,4192
,66,4233
,67,4284
,67,4284
,67,4389
,68,4362
,68,4250
,68,4284
,69,4389
,69,4398
,69,4353
,69,4398
,70,4389
,70,4371
,70,4434
,71,4471
,71,4518
,71,4462
,72,4389
,72,4443
,72,4499
,73,4480
,73,4416
,73,4471
,74,4508
,74,4508
,74,4547
,74,4547
,75,4566
,75,4585
,75,4566
,76,4527
,76,4576
,76,4585
,77,4585
,77,4625
,77,4605
,78,4595
,78,4605
,78,4605
,79,4595
,79,4635
,79,4645
,79,4675
,80,4758
,80,4727
,80,4655
,81,4685
,81,4696
,81,4737
,82,4769
,82,4737
,82,4801
,83,4811
,83,4716
,83,4706
,84,4801
,84,4833
,84,4866
,85,4747
,85,4737
,85,4833
,85,4801
,86,4844
,86,4888
,86,4790
,87,4844
,87,4855
,87,4833
,88,4866
,88,4933
,88,4921
,89,4866
,89,4956
,89,4944
,90,4944
,90,4967
,90,4944
,91,5037
,91,4978
,91,4967
,91,4978
,92,4944
,92,4990
,92,5002
,93,5121
,93,5072
,93,4990
,94,5013
,94,5002
,94,5037
,95,5145
,95,5109
,95,5072
,96,5183
,96,5121
,96,5037
,96,5097
,97,5158
,97,5145
,97,5072
,98,5072
,98,5145
,98,5233
,99,5158
,99,5109
,99,5145
,100,5158
,100,5208
,100,5246
,100,5246
,101,5259
,101,5259
,101,5233
,102,5145
,102,5208
,102,5220
,103,5233
,103,5259
,103,5259
,104,5272
,104,5298
,104,5272
,104,5298
,105,5337
,105,5298
,105,5350
,106,5364
,106,5432
,106,5377
,107,5337
,107,5350
