0,0,0,0,563
1,0,0,0,563
2,194,38,4355,553
2,194,69,4444,549
3,194,94,3774,546
4,194,114,2899,544
4,194,130,2426,542
5,490,202,8667,526
6,490,259,8449,517
6,1045,416,20408,484
7,1282,589,24464,456
8,2558,982,51196,374
9,1482,1082,22091,387
9,2162,1298,29942,349
10,2558,1550,33872,310
11,2013,1642,17661,312
11,2341,1781,18599,292
12,2811,1987,28134,253
13,2811,2151,24263,234
13,3520,2424,37256,182
14,3121,2563,23828,175
15,2346,2519,0,204
15,2552,2525,715,202
16,0,2020,0,275
17,2558,2127,13128,247
17,4019,2505,46707,162
18,4019,2807,44714,121
19,3139,2873,16718,138
19,3508,3000,18395,118
20,2341,2868,0,154
21,3121,2918,5586,142
22,4019,3138,27307,89
22,2558,3022,0,132
23,3508,3119,10514,108
24,2341,2963,0,141
24,3121,2994,3674,133
25,3130,3021,3888,128
26,3121,3041,3012,126
26,5646,3562,62442,45
27,2934,3436,0,73
28,2804,3309,0,91
29,3025,3252,0,100
29,3077,3217,0,105
30,2775,3128,0,117
31,2790,3060,0,127
31,2983,3044,0,129
32,2958,3026,0,132
33,2790,2978,0,139
33,2918,2966,0,141
34,2879,2948,0,143
35,2754,2909,0,148
35,3050,2937,3425,142
36,3177,2985,6547,131
37,2754,2938,0,144
37,2849,2920,0,147
38,2958,2927,844,145
39,2797,2901,0,149
39,2918,2904,367,149
40,2887,2900,0,150
41,2841,2888,0,151
41,2864,2883,0,152
42,2887,2883,0,152
43,3121,2930,5481,141
43,2754,2894,0,150
44,3103,2935,5000,140
45,2841,2916,0,147
45,2902,2913,0,148
46,3130,2956,5243,137
47,3050,2974,3147,136
47,3059,2991,2693,134
48,2902,2973,0,140
49,3130,3004,3609,131
49,2761,2955,0,142
50,2950,2954,0,142
51,2910,2945,0,144
51,2856,2927,0,145
52,2849,2911,0,148
53,3149,2958,5288,137
53,3042,2974,3008,136
54,2942,2967,0,140
55,2934,2960,0,142
55,3112,2990,3680,133
56,2856,2963,0,141
57,2902,2950,0,143
57,3130,2986,4396,133
58,2856,2960,0,142
59,2864,2940,0,144
59,3068,2965,3053,138
60,3033,2978,2191,137
61,2841,2950,0,143
61,3167,2993,5235,131
62,2950,2984,0,138
63,3033,2993,1055,135
63,2966,2987,0,137
64,3130,3015,3409,130
65,3025,3017,913,132
65,2910,2995,0,136
66,3094,3014,2296,131
67,2902,2991,0,137
67,3059,3004,1587,133
68,2934,2990,0,137
69,3085,3009,2228,132
69,2910,2989,0,137
70,3139,3019,3658,129
71,2942,3003,0,135
71,2895,2981,0,138
72,2887,2962,0,141
73,3139,2997,4117,132
73,3042,3006,1917,133
74,3050,3014,1344,132
75,2950,3001,0,135
75,3130,3026,3034,129
76,3016,3024,363,132
77,3059,3031,888,130
