,0,0
,1,0
,1,214
,1,214
,1,279
,2,279
,2,279
,2,279
,3,279
,3,279
,3,279
,4,279
,4,279
,4,279
,5,279
,5,279
,5,279
,6,279
,6,279
,6,282
,7,282
,7,282
,7,282
,7,282
,8,282
,8,282
,8,282
,9,282
,9,317
,9,317
,10,317
,10,317
,10,317
,11,317
,11,317
,11,368
,12,478
,12,478
,12,478
,12,478
,13,478
,13,478
,13,478
,14,510
,14,577
,14,577
,15,577
,15,577
,15,577
,16,605
,16,605
,16,662
,17,662
,17,662
,17,704
,17,704
,18,704
,18,770
,18,770
,19,770
,19,813
,19,813
,20,888
,20,888
,20,888
,21,930
,21,930
,21,1017
,21,1017
,22,1017
,22,1057
,22,1057
,23,1151
,23,1151
,23,1151
,24,1174
,24,1273
,24,1273
,25,1273
,25,1273
,25,1298
,25,1409
,26,1409
,26,1409
,26,1428
,27,1542
,27,1542
,27,1542
,28,2552
,28,2552
,28,2442
,29,2442
,29,2286
,29,2286
,29,2207
,30,2207
,30,2207
,30,2162
,31,2128
,31,2128
,31,2128
,32,1998
,32,1998
,32,2150
,33,2150
,33,2150
,33,2036
,33,2277
,34,2277
,34,2162
,34,2162
,35,2272
,35,2272
,35,2234
,36,2321
,36,2321
,36,2321
,37,2277
,37,2331
,37,2331
,37,2331
,38,2286
,38,2393
,38,2393
,39,2393
,39,2311
,39,2420
,40,2420
,40,2356
,40,2458
,41,2458
,41,2458
,41,2393
,41,2522
,42,2522
,42,2447
,42,2447
,43,2540
,43,2540
,43,3263
,44,3077
,44,3077
,44,2692
,45,2692
,45,2699
,45,2733
,45,2733
,46,2733
,46,2733
,46,2659
,47,2659
,47,2705
,47,2726
,48,2726
,48,2740
,48,2740
,49,2804
,49,2819
,49,2819
,49,2841
,50,2834
,50,2834
,50,2790
,51,2790
,51,2819
,51,2902
,52,2902
,52,2926
,52,2895
,53,2895
,53,2910
,53,2910
,53,2804
,54,2926
,54,2926
,54,3008
,55,2999
,55,2999
,55,2999
,56,2975
,56,2975
,56,2983
,57,2983
,57,3016
,57,3008
,58,3008
,58,3016
,58,3077
,58,3077
,59,3077
,59,3033
,59,3033
,60,3077
,60,3167
,60,3177
,61,3177
,61,3025
,61,3085
,62,3085
,62,3103
,62,3177
,62,3177
,63,3224
,63,3195
,63,3195
,64,3167
,64,3186
,64,3186
,65,3224
,65,3224
,65,3253
,66,3253
,66,3253
,66,3263
,67,3263
,67,3273
,67,3215
,67,3273
,68,3273
,68,3344
,68,3355
,69,3355
,69,3397
,69,3365
,70,3186
,70,3186
,70,3273
,71,3344
,71,3397
,71,3397
,72,3419
,72,3430
,72,3344
,72,3344
,73,3376
,73,3463
,73,3463
,74,3463
,74,3452
,74,3441
,75,3441
,75,3441
,75,3463
,76,3463
,76,3474
,76,3474
,77,3463
,77,3508
,77,3566
,78,3554
,78,3554
,78,3474
,78,3543
,79,3578
,79,3578
,79,3554
,80,3578
,80,3578
,80,3614
,81,3614
,81,3614
,81,3531
,82,3590
,82,3614
,82,3614
,83,3626
,83,3727
,83,3701
,84,3663
,84,3663
,84,3651
,84,3639
,85,3651
,85,3727
,85,3727
,86,3727
,86,3689
,86,3701
,87,3663
,87,3689
,87,3689
,88,3753
,88,3779
,88,3651
,89,3714
,89,3714
,89,3766
,89,3753
,90,3793
,90,3806
,90,3806
,91,3806
,91,3793
,91,3806
,92,3833
,92,3833
,92,3833
,93,3833
,93,3833
,93,3833
,94,3833
,94,3875
,94,3847
,95,3833
,95,3833
,95,3931
,96,3917
,96,3875
,96,3889
,96,3875
,97,3889
,97,3889
,97,3960
,98,3946
,98,3889
,98,3917
,99,3990
,99,3975
,99,3975
,100,3917
,100,3946
,100,3975
,100,3975
,101,4005
,101,4019
,101,4019
,102,4035
,102,4050
,102,3903
,103,3975
,103,4096
,103,4081
,104,4081
,104,4050
,104,4035
,104,3975
,105,4019
,105,4128
,105,4096
,106,4081
,106,4081
,106,4096
,107,4065
,107,4065
,107,4050
,108,4096
,108,4192
,108,4192
,108,4128
,109,4096
,109,4096
,109,4081
,110,4143
,110,4217
,110,4192
,111,4112
,111,4128
,111,4208
,112,4200
,112,4200
,112,4112
,113,4143
,113,4217
,0,0
,0,0
,1,464
,1,528
,1,528
