yanking,0,200,4065,3671,18738
yanking,1,163,4065,3749,9408
yanking,2,143,4050,3809,8633
yanking,2,128,4050,3857,5962
yanking,3,116,4050,3895,4967
yanking,4,107,4050,3926,4409
yanking,5,99,4050,3950,3545
yanking,5,93,4050,3970,2583
yanking,6,88,4050,3986,2288
yanking,7,84,4050,3998,1591
yanking,7,81,4050,4008,1472
yanking,8,78,4050,4016,1026
yanking,9,76,4050,4022,843
yanking,10,75,4050,4027,736
yanking,10,74,4050,4031,489
yanking,11,73,4050,4034,375
yanking,12,72,293,3659,-53267
yanking,13,166,4065,3740,11020
yanking,13,145,4065,3805,8977
yanking,14,129,4065,3857,6833
yanking,15,116,4065,3898,5807
yanking,16,106,4065,3931,4888
yanking,16,98,4065,3957,3508
yanking,17,91,293,3590,-51909
yanking,18,182,4050,3682,12105
yanking,18,160,4050,3755,10209
yanking,19,142,4050,3814,7151
yanking,20,127,4050,3861,6666
yanking,21,115,4050,3898,5068
yanking,21,106,4050,3928,4418
yanking,22,98,4050,3952,3221
yanking,23,92,4065,3974,3156
yanking,24,87,4065,3992,2567
yanking,24,82,4065,4006,1794
yanking,25,79,4065,4017,1562
yanking,26,76,4065,4026,1176
yanking,27,74,4065,4033,1010
yanking,27,72,4065,4039,843
yanking,28,71,293,3664,-53418
yanking,29,164,4065,3744,11661
yanking,29,144,4065,3808,7766
yanking,30,128,4065,3859,6398
yanking,31,116,4065,3900,5890
yanking,32,105,4065,3933,4910
yanking,32,97,4065,3959,3376
yanking,33,91,293,3592,-51836
yanking,34,182,4050,3683,11111
yanking,35,160,4050,3756,10830
yanking,35,141,4050,3814,7435
yanking,36,127,4050,3861,6666
yanking,37,115,4050,3898,4836
yanking,38,106,4050,3928,4431
yanking,38,98,4050,3952,3385
yanking,39,92,4065,3974,3133
yanking,40,87,4065,3992,2682
yanking,40,82,4065,4006,1822
yanking,41,79,4065,4017,1558
yanking,42,76,4065,4026,1176
yanking,43,74,4065,4033,1043
yanking,43,72,4065,4039,852
yanking,44,71,293,3664,-53495
yanking,0,205,4081,3917,7692
yanking,1,101,4081,3949,4365
yanking,2,93,4081,3975,3621
yanking,3,87,4081,3996,2557
yanking,3,81,4050,4006,1265
yanking,4,79,4050,4014,1154
yanking,5,77,4050,4021,983
yanking,5,75,4050,4026,703
yanking,6,74,4050,4030,561
yanking,7,73,4050,4034,523
yanking,8,72,4050,4037,424
yanking,8,71,4065,4042,671
yanking,9,70,4065,4046,574
yanking,10,69,4065,4049,388
yanking,11,68,4065,4052,426
yanking,11,67,4065,4054,239
yanking,12,67,4065,4056,273
