yanking,0,205,2346,1930,12089
yanking,1,447,2558,1992,9599
yanking,2,458,2013,1994,4937
yanking,2,458,2811,2075,8047
yanking,3,473,1763,2043,2010
yanking,4,467,2811,2119,5991
yanking,5,481,3520,2259,13009
yanking,5,506,3130,2346,12579
yanking,6,493,3121,2423,11270
yanking,7,474,3508,2531,13176
yanking,8,447,2811,2559,8333
yanking,8,440,4019,2704,14249
yanking,9,404,5616,2995,25850
yanking,10,331,4685,3164,24843
yanking,11,289,5587,3406,27641
yanking,11,228,4019,3467,18074
yanking,12,213,4019,3522,12540
yanking,13,199,5616,3731,20056
yanking,14,148,8825,4240,41880
yanking,15,20,4855,4301,25050
yanking,15,5,4585,4329,14513
yanking,16,1,4801,4376,10377
yanking,17,1,4747,4413,7820
yanking,17,1,4595,4431,5175
yanking,18,1,4790,4466,4939
yanking,19,1,4833,4502,5037
yanking,20,1,4769,4528,4321
yanking,20,1,4585,4533,2516
yanking,21,1,4645,4544,1937
yanking,22,1,4769,4566,2533
yanking,23,1,4655,4574,1802
yanking,23,1,4855,4602,2884
yanking,24,1,4576,4599,1240
yanking,25,1,4737,4612,1433
yanking,25,1,4665,4617,1068
yanking,26,1,4706,4625,1104
yanking,27,1,4716,4634,1184
yanking,28,1,4527,4623,-106
yanking,28,1,4537,4614,-671
yanking,29,1,4615,4614,-335
yanking,30,1,4645,4617,30
yanking,31,1,4737,4629,765
yanking,32,1,4452,4611,-835
yanking,32,1,4480,4597,-1402
yanking,33,1,4696,4606,-134
yanking,34,1,4605,4605,-136
yanking,34,1,4389,4583,-1583
yanking,35,1,4480,4572,-1442
yanking,36,1,4727,4587,144
yanking,37,1,4537,4582,-288
yanking,38,1,4452,4569,-960
yanking,38,1,4434,4555,-1457
yanking,39,1,4389,4538,-1838
yanking,40,1,4443,4528,-1623
yanking,41,1,4143,4489,-3370
yanking,41,1,3397,4379,-9323
yanking,42,1,3314,4272,-11425
yanking,43,12,3130,4157,-13654
yanking,44,41,3186,4059,-13240
yanking,44,66,3344,3987,-11633
yanking,45,84,3283,3916,-10672
yanking,46,101,3008,3825,-11690
yanking,47,124,2740,3716,-13063
yanking,47,151,2958,3640,-11831
yanking,48,170,2879,3563,-10922
yanking,49,189,2856,3492,-10432
yanking,49,207,2804,3423,-9961
yanking,50,224,2879,3368,-8123
yanking,51,238,2864,3317,-7425
yanking,52,250,2864,3271,-6924
yanking,53,262,2887,3232,-5825
yanking,53,272,2659,3174,-6945
yanking,54,286,3121,3168,-3858
yanking,55,288,2834,3134,-4273
yanking,56,296,3158,3136,-2008
yanking,56,296,2902,3112,-2645
yanking,57,302,3397,3140,445
yanking,58,295,2887,3114,-1621
yanking,59,301,3139,3116,-690
yanking,59,301,5976,3402,19488
yanking,60,229,5894,3651,25365
yanking,61,168,5910,3876,27255
yanking,62,111,5721,4060,26621
yanking,63,65,6112,4265,26886
