1085,893,11946,240
1085,941,8455,240
1757,1145,26760,240
1763,1299,25417,240
2162,1514,32341,240
1763,1576,14366,240
1763,1622,8866,240
1482,1587,0,240
2013,1693,13417,240
1655,1683,1463,240
2811,1965,36273,240
1655,1887,0,240
2811,2118,29333,240
2811,2291,27661,240
2576,2362,14752,240
2576,2415,9680,240
2819,2516,14347,240
1983,2382,0,240
3554,2675,37206,240
2595,2655,4893,240
1559,2381,0,240
2124,2316,0,240
2614,2390,9472,240
2341,2377,251,240
2558,2422,5773,240
2811,2519,13813,240
3130,2671,22003,240
2167,2545,0,240
2552,2546,119,240
2558,2549,405,240
2811,2614,8441,240
2558,2600,0,240
3130,2732,16221,240
2811,2751,5723,240
2811,2766,3013,240
2558,2714,0,240
3112,2813,12571,240
3990,3107,37723,240
2834,3038,0,240
2819,2983,0,240
3103,3013,3686,240
3130,3042,4000,240
2895,3005,0,240
2958,2993,0,240
3130,3027,4071,240
2856,2984,0,240
3121,3018,4184,240
2975,3007,0,240
3033,3013,687,240
2887,2981,0,240
3419,3090,13561,240
3224,3123,6629,240
3303,3168,6915,240
3121,3156,0,240
3441,3227,8632,240
3139,3205,0,240
3441,3264,7468,240
3139,3232,0,240
3463,3289,6836,240
3303,3292,1753,240
3441,3329,4925,240
3158,3286,0,240
3689,3386,12987,240
3303,3365,0,240
3474,3392,3144,240
3419,3398,1369,240
3452,3411,1881,240
3441,3418,1196,240
3820,3518,12623,240
3806,3590,11427,240
3626,3599,3393,240
3614,3602,1046,240
3441,3561,0,240
3793,3619,7272,240
3602,3614,867,240
3833,3668,6809,240
3861,3716,7296,240
3689,3709,593,240
3847,3743,4172,240
3793,3755,2382,240
3806,3767,1933,240
3793,3773,1118,240
3833,3788,2149,240
4005,3842,7297,240
3689,3803,0,240
4005,3853,6369,240
3833,3848,640,240
3861,3851,514,240
3753,3826,0,240
4200,3919,11866,240
4310,4016,14849,240
4050,4024,3984,240
4005,4019,174,240
4284,4085,8662,240
3861,4029,0,240
4019,4026,0,240
3889,3991,0,240
4258,4057,8421,240
4050,4055,1427,240
4301,4116,7994,240
4327,4168,7998,240
4250,4188,4209,240
4267,4207,3254,240
4425,4261,7497,240
4267,4262,1625,240
4318,4276,2091,240
4566,4348,9474,240
4112,4289,0,240
4336,4300,1401,240
4242,4285,0,240
4284,4284,0,240
4336,4297,1619,240
4284,4293,0,240
4576,4363,8931,240
4336,4356,905,240
4301,4342,0,240
4344,4342,0,240
4389,4353,1440,240
4336,4348,0,240
4380,4356,993,240
4508,4394,5149,240
4336,4379,0,240
4779,4479,12158,240
4443,4470,1294,240
4292,4425,0,240
4344,4404,0,240
4566,4444,4945,240
4318,4412,0,240
4344,4395,0,240
4547,4433,4825,240
4389,4422,0,240
4833,4524,13311,240
4855,4606,13074,240
4727,4636,6498,240
4344,4563,0,240
4556,4561,0,240
4769,4613,6797,240
4471,4577,0,240
4899,4657,9907,240
4877,4712,9078,240
4655,4697,0,240
4866,4739,5114,240
4944,4790,7509,240
4665,4758,0,240
4833,4776,2356,240
4921,4812,5028,240
5109,4886,9948,240
4508,4791,0,240
4769,4785,0,240
4833,4797,1516,240
4833,4806,1438,240
4801,4804,34,240
4967,4844,5022,240
5145,4919,10528,240
5109,4966,8045,240
5072,4992,4996,240
5377,5088,13170,240
4706,4992,0,240
4866,4960,0,240
4910,4947,0,240
4833,4918,0,240
4967,4930,1434,240
5285,5018,10685,240
5002,5014,1695,240
4933,4993,0,240
5208,5046,6583,240
4967,5026,0,240
4933,5002,0,240
5445,5112,13707,240
5109,5111,2619,240
4990,5080,0,240
4978,5054,0,240
5350,5128,9411,240
5272,5164,6347,240
5170,5165,1393,240
4933,5107,0,240
4899,5055,0,240
4978,5035,0,240
5133,5059,3042,240
5337,5128,9087,240
5337,5180,8073,240
5145,5171,457,240
5097,5152,0,240
5459,5228,8875,240
5515,5299,10581,240
5350,5311,3593,240
5220,5288,0,240
5072,5234,0,240
5183,5221,0,240
5337,5250,3357,240
5324,5268,2900,240
5109,5228,0,240
5121,5201,0,240
5298,5225,2972,240
5170,5211,0,240
5573,5301,11556,240
5676,5394,13757,240
5544,5431,7326,240
5272,5391,0,240
5233,5351,0,240
5515,5392,4895,240
5646,5455,9147,240
5391,5439,0,240
5587,5476,4431,240
5220,5412,0,240
5676,5478,8288,240
5691,5531,7865,240
5337,5482,0,240
5691,5534,6624,240
5404,5501,0,240
5616,5529,3589,240
5691,5569,5805,240
5515,5555,0,240
5676,5585,3815,240
5631,5596,2121,240
5573,5590,0,240
5377,5536,0,240
5721,5582,5635,240
5830,5644,8975,240
5558,5622,0,240
5529,5598,0,240
5752,5636,4698,240
5767,5668,5009,240
5676,5670,1263,240
5706,5679,1402,240
5814,5712,4490,240
5487,5655,0,240
5391,5589,0,240
5706,5618,3636,240
5783,5659,5950,240
5706,5670,2580,240
5767,5694,3648,240
5910,5748,7608,240
5877,5780,5348,240
5558,5724,0,240
5721,5723,0,240
5798,5741,2162,240
5767,5747,1190,240
5721,5740,0,240
6218,5859,14945,240
5767,5836,49,240
5798,5826,0,240
5515,5748,0,240
5767,5752,507,240
5798,5763,1461,240
5814,5775,1808,240
5992,5829,7207,240
6060,5886,8308,240
6112,5942,8772,240
5943,5942,1754,240
5814,5910,0,240
5783,5878,0,240
6164,5949,9044,240
5721,5892,0,240
5861,5884,0,240
6164,5954,8628,240
5814,5919,0,240
5910,5916,0,240
6112,5965,6343,240
5721,5904,0,240
6147,5964,7606,240
6422,6078,16374,240
6026,6065,1621,240
5926,6030,0,240
5926,6004,0,240
6077,6022,2285,240
5830,5974,0,240
6094,6004,3803,240
5959,5992,0,240
6009,5996,500,240
6309,6074,9989,240
5943,6041,0,240
6043,6041,0,240
6309,6108,8548,240
6481,6201,13208,240
6500,6275,12023,240
6272,6274,2278,240
6009,6207,0,240
6272,6223,2028,240
5910,6144,0,240
6328,6190,5758,240
6328,6224,5482,240
6328,6250,4397,240
5943,6173,0,240
6291,6202,3694,240
6094,6175,0,240
6600,6281,12926,240
5992,6208,0,240
6745,6342,16023,240
6200,6306,0,240
6328,6311,615,240
6112,6261,0,240
6164,6236,0,240
6422,6282,5679,240
6309,6288,1820,240
6328,6298,1596,240
5959,6213,0,240
6328,6241,3218,240
6200,6230,0,240
6043,6183,0,240
6384,6233,5706,240
6365,6266,5259,240
5959,6189,0,240
6346,6228,4476,240
6200,6221,26,240
6384,6261,4958,240
6766,6387,15453,240
6442,6400,4708,240
6129,6332,0,240
6291,6321,0,240
6481,6361,4992,240
6422,6376,2836,240
6745,6468,11470,240
6682,6521,8857,240
6328,6472,0,240
6254,6417,0,240
6365,6404,0,240
6218,6357,0,240
6365,6359,255,240
6112,6297,0,240
6384,6318,2545,240
6218,6293,0,240
6346,6306,1612,240
6661,6394,10451,240
6745,6481,12748,240
6560,6500,4888,240
6560,6515,2706,240
6291,6459,0,240
6481,6464,616,240
6147,6384,0,240
6346,6374,0,240
6641,6440,8301,240
6540,6465,4722,240
6442,6459,183,240
6682,6514,7020,240
6620,6540,4618,240
6500,6530,0,240
6422,6503,0,240
6682,6547,5714,240
6745,6596,7365,240
6580,6592,976,240
6745,6630,4997,240
6403,6573,0,240
6853,6643,8408,240
6500,6607,0,240
6919,6685,9952,240
6745,6700,3856,240
6745,6711,2170,240
6745,6719,1427,240
6724,6720,416,240
6745,6726,846,240
6540,6679,0,240
6766,6700,2654,240
6520,6655,0,240
6766,6682,3238,240
6682,6682,647,240
6745,6697,2034,240
6384,6618,0,240
6809,6665,5977,240
6703,6674,2338,240
6703,6681,1353,240
6661,6676,0,240
6520,6637,0,240
6620,6632,0,240
6809,6676,5623,240
6422,6612,0,240
6809,6661,6251,240
6641,6656,613,240
6560,6632,0,240
6703,6649,2165,240
6809,6689,5520,240
6809,6719,4907,240
6766,6730,2371,240
6682,6718,0,240
6788,6735,2158,240
6620,6706,0,240
6853,6742,4266,240
7150,6844,13888,240
6745,6819,0,240
6941,6849,3732,240
6788,6833,0,240
6987,6871,4833,240
6809,6855,0,240
6897,6865,1269,240
6919,6878,1868,240
7032,6916,5183,240
7150,6974,8378,240
7370,7073,13391,240
7222,7110,7391,240
7009,7084,0,240
6703,6988,0,240
7032,6999,1408,240
6766,6940,0,240
7009,6957,2162,240
6809,6920,0,240
7447,7051,16172,240
6897,7012,0,240
6919,6988,0,240
6987,6987,0,240
6853,6953,0,240
6875,6933,0,240
6853,6913,0,240
6941,6920,891,240
6853,6903,0,240
7150,6964,7770,240
6809,6925,0,240
6897,6918,0,240
6919,6918,0,240
6809,6890,0,240
6987,6914,2711,240
6809,6887,0,240
6788,6862,0,240
7150,6934,8263,240
6897,6924,412,240
7079,6962,4730,240
7246,7033,9060,240
6919,7004,0,240
7222,7058,6676,240
6941,7028,0,240
7009,7023,0,240
7246,7078,6790,240
6853,7021,0,240
7032,7023,249,240
7079,7037,1786,240
7009,7030,0,240
7222,7078,6047,240
7271,7126,7153,240
6964,7085,0,240
7079,7083,0,240
6875,7031,0,240
7197,7072,5000,240
6853,7017,0,240
7056,7026,1107,240
6941,7004,0,240
6964,6994,0,240
7222,7051,7136,240
7197,7087,5851,240
7222,7120,4957,240
6941,7075,0,240
6964,7047,0,240
7009,7037,0,240
7032,7035,0,240
6831,6984,0,240
7009,6990,744,240
6941,6977,0,240
7126,7014,4596,240
7009,7012,669,240
7525,7140,15578,240
7102,7130,1875,240
7079,7117,0,240
7079,7107,0,240
7222,7135,3494,240
6964,7092,0,240
6941,7054,0,240
7295,7114,7153,240
7150,7123,2546,240
7150,7129,1251,240
7447,7208,10313,240
7246,7217,3201,240
7222,7218,761,240
7173,7206,0,240
7447,7266,7655,240
7687,7371,14780,240
7126,7309,0,240
7009,7234,0,240
7009,7177,0,240
7056,7146,0,240
7295,7183,4444,240
7271,7205,3695,240
7079,7173,0,240
7295,7203,3720,240
7345,7238,5216,240
7605,7329,12617,240
7447,7358,6223,240
7173,7311,0,240
7421,7338,3333,240
7222,7309,0,240
7222,7287,0,240
7295,7289,253,240
7009,7219,0,240
7447,7276,7238,240
7246,7268,436,240
7079,7220,0,240
7473,7283,8089,240
7499,7337,8496,240
6987,7249,0,240
7009,7189,0,240
7499,7266,9824,240
7605,7350,12614,240
7126,7294,0,240
7009,7222,0,240
7447,7278,7133,240
7421,7313,5681,240
7295,7308,499,240
7295,7304,0,240
7447,7339,4458,240
7197,7303,0,240
7421,7332,3515,240
7295,7322,0,240
7320,7321,0,240
7525,7372,6126,240
7370,7371,1097,240
7396,7377,963,240
7473,7401,3097,240
7447,7412,2020,240
7473,7427,2299,240
7605,7471,5994,240
7447,7465,460,240
7396,7447,0,240
7552,7473,3328,240
7370,7447,0,240
7447,7447,0,240
7552,7473,3312,240
7295,7428,0,240
7473,7439,1301,240
7473,7447,1280,240
7447,7447,255,240
7295,7409,0,240
7525,7438,3591,240
7447,7440,972,240
7579,7474,4532,240
7525,7486,2418,240
7660,7529,5961,240
7499,7521,171,240
7579,7535,1806,240
7687,7573,4981,240
7473,7548,0,240
7552,7549,123,240
7579,7556,917,240
7552,7555,59,240
7885,7637,10457,240
7605,7629,1073,240
7605,7623,0,240
7715,7646,2678,240
7126,7516,0,240
7605,7538,2682,240
7605,7554,2481,240
7799,7615,8003,240
7447,7573,0,240
7552,7567,0,240
7222,7480,0,240
7715,7538,6998,240
7197,7452,0,240
7605,7490,4720,240
7473,7485,325,240
7447,7475,0,240
7396,7455,0,240
7295,7415,0,240
7552,7449,4005,240
7605,7488,5645,240
7771,7558,9797,240
7605,7569,3236,240
7473,7545,0,240
7827,7615,8668,240
7222,7516,0,240
7473,7505,0,240
7743,7564,7375,240
7660,7588,4415,240
7660,7606,2943,240
7473,7572,0,240
7715,7607,4294,240
7605,7606,742,240
7525,7585,0,240
7525,7570,0,240
7715,7606,4260,240
7799,7654,6861,240
7370,7583,0,240
7499,7562,0,240
7827,7628,7597,240
7827,7677,7606,240
7320,7587,0,240
7370,7532,0,240
7799,7598,8224,240
7914,7677,11338,240
7499,7632,0,240
7421,7579,0,240
7771,7627,5962,240
7771,7663,5596,240
7525,7628,0,240
7799,7670,5233,240
7687,7674,1544,240
7687,7677,688,240
7771,7700,3058,240
7473,7643,0,240
7552,7620,0,240
7525,7596,0,240
7552,7585,0,240
7973,7682,12068,240
7605,7662,0,240
7525,7627,0,240
7715,7649,2807,240
7856,7700,6996,240
7743,7710,2622,240
7605,7683,0,240
8124,7793,14080,240
7525,7726,0,240
7632,7702,0,240
7799,7726,3062,240
7473,7662,0,240
7579,7641,0,240
7743,7666,3200,240
7856,7713,6636,240
7856,7748,5757,240
7799,7760,2630,240
7771,7762,770,240
7943,7807,5923,240
7579,7750,0,240
7552,7700,0,240
7799,7724,3072,240
7973,7786,8512,240
7605,7740,0,240
7856,7769,3712,240
7687,7748,0,240
7827,7767,2432,240
7715,7754,0,240
7943,7801,6045,240
7771,7793,193,240
7552,7732,0,240
7687,7720,0,240
7715,7718,0,240
8032,7796,9936,240
8217,7901,14468,240
7579,7820,0,240
8093,7888,8717,240
7856,7880,717,240
7687,7831,0,240
7687,7795,0,240
7973,7839,5632,240
7856,7843,1634,240
7632,7790,0,240
7827,7799,1150,240
8217,7903,13457,240
7687,7849,0,240
7799,7836,0,240
7525,7758,0,240
7660,7733,0,240
7687,7721,0,240
7743,7726,630,240
7715,7723,0,240
8002,7792,8803,240
8124,7875,12135,240
7552,7794,0,240
7856,7809,1913,240
7914,7835,3668,240
7856,7840,1336,240
7914,7858,2574,240
7973,7886,4098,240
7856,7878,0,240
7687,7830,0,240
7827,7829,0,240
7973,7865,4608,240
7943,7884,3183,240
7771,7855,0,240
7771,7834,0,240
7943,7861,3401,240
7799,7845,0,240
8032,7891,5492,240
7943,7904,2708,240
8124,7959,7089,240
7525,7850,0,240
8032,7895,5438,240
7973,7914,3300,240
7827,7892,0,240
7687,7840,0,240
7856,7844,478,240
8062,7898,6731,240
8217,7977,11129,240
7771,7925,0,240
7943,7929,501,240
7771,7889,0,240
8062,7932,5400,240
8093,7972,5792,240
0,0,0,240
0,0,0,240
183,45,5669,240
183,79,5478,240
183,105,4360,240
183,124,3292,240
183,138,2441,240
183,149,1896,240
183,157,1365,240
372,210,6796,240
372,250,6471,240
1130,470,28794,240
1482,723,38722,240
2811,1245,74135,240
2811,1636,64556,240
1227,1533,464,240
2013,1653,15355,240
2341,1825,24946,240
2341,1954,21501,240
1398,1815,0,240
3177,2155,41274,240
3177,2410,40894,240
2811,2510,20937,240
2811,2585,13547,240
1655,2352,0,240
2811,2466,14522,240
2013,2352,0,240
2552,2402,6389,240
3130,2584,24499,240
3130,2720,22279,240
3820,2995,38249,240
3820,3201,33643,240
2558,3040,0,240
2341,2865,0,240
2558,2788,0,240
2558,2730,0,240
3130,2830,12759,240
2162,2663,0,240
3508,2874,27051,240
3520,3035,24837,240
2558,2915,0,240
2811,2889,0,240
2558,2806,0,240
4019,3109,38846,240
2811,3034,0,240
2811,2978,0,240
2558,2873,0,240
4706,3331,58530,240
2864,3214,0,240
2975,3154,0,240
3112,3143,0,240
2665,3023,0,240
3103,3043,2469,240
2864,2998,0,240
2942,2984,0,240
3050,3000,1996,240
3112,3028,3626,240
3008,3023,152,240
3149,3054,3887,240
3103,3066,2261,240
3224,3105,4779,240
3033,3087,0,240
3419,3170,10456,240
3130,3160,882,240
3355,3208,6148,240
3293,3229,3846,240
3441,3282,7088,240
3186,3258,0,240
3149,3230,0,240
3543,3308,9674,240
3452,3344,6214,240
3408,3360,3111,240
3441,3380,3091,240
3463,3400,3017,240
3779,3494,11613,240
3753,3558,10223,240
3441,3528,0,240
3602,3546,1994,240
3430,3517,0,240
3766,3579,7737,240
3441,3544,0,240
3578,3552,989,240
3820,3619,7965,240
3474,3582,0,240
3833,3644,7737,240
3676,3652,2501,240
3806,3690,4855,240
3663,3683,100,240
3833,3720,4444,240
3903,3765,6167,240
3663,3739,0,240
4176,3848,13053,240
3578,3780,0,240
3820,3790,1238,240
3793,3790,247,240
3833,3800,1327,240
4192,3898,12829,240
3689,3845,0,240
3990,3881,4410,240
4250,3973,12639,240
3889,3952,0,240
4192,4012,7535,240
3946,3995,0,240
4250,4058,7987,240
4096,4067,2745,240
4096,4074,1415,240
4284,4126,6673,240
4258,4159,5558,240
4035,4128,0,240
4327,4177,6125,240
4081,4153,0,240
4310,4192,4984,240
4336,4228,5257,240
4096,4195,0,240
4425,4252,6888,240
4508,4316,9218,240
4096,4261,0,240
4217,4250,0,240
4258,4252,256,240
4159,4228,0,240
4556,4310,9864,240
4035,4241,0,240
4292,4253,1538,240
4258,4254,430,240
4081,4210,0,240
4292,4230,2555,240
4537,4306,9545,240
4301,4304,1653,240
4585,4374,9233,240
4416,4384,3106,240
4284,4359,0,240
4336,4353,0,240
4576,4408,7062,240
4443,4416,2431,240
4844,4523,13594,240
4443,4503,179,240
4398,4476,0,240
4416,4461,0,240
4499,4470,1150,240
4758,4542,9372,240
4566,4548,2629,240
4576,4555,1387,240
4921,4646,11224,240
4471,4602,0,240
4888,4673,8725,240
4921,4735,9593,240
4625,4707,0,240
4921,4760,6762,240
4967,4811,7787,240
4899,4833,4355,240
4615,4778,0,240
4833,4791,1648,240
5085,4864,9355,240
4706,4824,0,240
4822,4823,0,240
4921,4847,2972,240
5298,4959,14007,240
5002,4969,4067,240
4933,4960,0,240
5183,5015,6951,240
4967,5003,0,240
4758,4941,0,240
4716,4884,0,240
4737,4847,0,240
4822,4840,0,240
5220,4935,12140,240
4910,4928,1515,240
5025,4952,3247,240
5259,5028,10315,240
5337,5105,12111,240
5259,5143,6925,240
4967,5099,0,240
4921,5054,0,240
5002,5041,0,240
4990,5028,0,240
5272,5089,7672,240
4944,5052,0,240
5272,5107,6832,240
5037,5089,0,240
5208,5118,3596,240
5002,5089,0,240
5337,5151,7326,240
5109,5140,92,240
5350,5192,6653,240
5183,5189,960,240
5259,5206,2277,240
5350,5242,5100,240
5377,5275,4754,240
5573,5349,10200,240
5158,5301,0,240
4978,5220,0,240
5298,5239,2241,240
5298,5253,2203,240
5324,5270,2568,240
5246,5264,0,240
5285,5269,617,240
5049,5214,0,240
5529,5292,10097,240
5501,5344,8119,240
5473,5376,5598,240
5259,5346,0,240
5391,5357,1355,240
5432,5375,2496,240
5631,5439,8717,240
5337,5413,0,240
5208,5361,0,240
5377,5365,515,240
5616,5427,7828,240
5418,5424,1184,240
5377,5412,0,240
5721,5489,9580,240
5616,5520,5903,240
5350,5477,0,240
5661,5523,5741,240
5432,5500,0,240
5736,5559,6771,240
5646,5580,3954,240
5259,5499,0,240
5350,5461,0,240
5646,5507,5411,240
5285,5451,0,240
5691,5511,7692,240
5233,5441,0,240
5631,5488,5731,240
5752,5554,9580,240
5706,5592,6843,240
5445,5555,0,240
5845,5627,9216,240
5706,5646,4318,240
5350,5572,0,240
6060,5694,15921,240
5861,5735,8238,240
5845,5762,5081,240
5515,5700,0,240
5602,5675,0,240
5767,5698,2944,240
5736,5707,1761,240
5661,5695,0,240
5706,5697,252,240
5910,5750,6727,240
5814,5766,3386,240
5691,5747,0,240
5877,5779,4063,240
5861,5799,3372,240
5721,5779,0,240
5783,5780,127,240
5943,5820,5088,240
5877,5834,2792,240
5691,5798,0,240
5706,5775,0,240
5959,5821,5888,240
6009,5868,7145,240
6009,5903,5967,240
6060,5942,6114,240
5959,5946,1727,240
5721,5889,0,240
5798,5866,0,240
5783,5845,0,240
6200,5933,11210,240
5992,5947,4036,240
6009,5962,2752,240
5798,5921,0,240
5814,5894,0,240
6009,5922,3561,240
6218,5996,10199,240
5877,5966,0,240
6009,5976,1265,240
6254,6045,9042,240
5926,6015,0,240
5736,5945,0,240
6164,5999,6646,240
5814,5952,0,240
5910,5941,0,240
6060,5970,3784,240
5910,5955,0,240
6060,5981,3317,240
6328,6067,11886,240
6112,6078,3726,240
6009,6060,0,240
6164,6086,3387,240
5959,6054,0,240
6164,6081,3535,240
6291,6133,7058,240
6009,6102,0,240
6328,6158,7320,240
6291,6191,5634,240
6384,6239,7222,240
6365,6270,5490,240
6164,6243,0,240
6164,6223,0,240
6026,6173,0,240
6112,6157,0,240
6026,6124,0,240
6422,6198,9352,240
5877,6117,0,240
6147,6124,918,240
6384,6189,8516,240
6328,6223,5979,240
6346,6253,4975,240
6026,6196,0,240
6112,6175,0,240
6009,6133,0,240
6060,6114,0,240
5992,6083,0,240
6147,6099,1963,240
6009,6076,0,240
6147,6093,2190,240
6164,6110,2414,240
6328,6164,7028,240
6009,6125,0,240
6500,6218,11054,240
6236,6222,2711,240
6112,6194,0,240
6218,6200,746,240
6236,6209,1253,240
6560,6296,11007,240
6661,6387,13558,240
6422,6395,3742,240
6272,6364,0,240
6442,6383,2371,240
6442,6397,2271,240
6745,6484,11244,240
6500,6488,2747,240
6481,6486,291,240
6540,6499,1546,240
6328,6456,0,240
6442,6452,0,240
6272,6407,0,240
6403,6406,0,240
6254,6368,0,240
6384,6372,479,240
6272,6347,0,240
6442,6370,2902,240
6661,6442,8856,240
6600,6481,6623,240
6580,6505,4278,240
6620,6533,4154,240
6422,6505,0,240
6560,6518,1685,240
6182,6434,0,240
6442,6436,231,240
6461,6442,803,240
6745,6517,9089,240
6661,6553,6255,240
6346,6501,0,240
6875,6594,11341,240
6809,6647,8862,240
6620,6640,894,240
6422,6585,0,240
6682,6609,3121,240
6682,6627,2849,240
6309,6547,0,240
6661,6575,3648,240
6346,6517,0,240
6481,6508,0,240
6540,6516,1015,240
6919,6616,12821,240
6745,6648,6576,240
6703,6661,2965,240
6442,6606,0,240
6620,6609,390,240
6875,6675,8419,240
6620,6661,0,240
6875,6714,6916,240
6236,6594,0,240
6766,6637,5300,240
6384,6573,0,240
6682,6600,3450,240
6703,6625,3957,240
6766,6660,5119,240
6831,6702,6408,240
6745,6712,2588,240
6560,6674,0,240
6831,6713,4712,240
6600,6684,0,240
6809,6715,3780,240
6809,6738,3728,240
6788,6750,2262,240
6600,6712,0,240
6875,6752,5228,240
6422,6669,0,240
6766,6693,3004,240
6620,6674,0,240
6897,6729,6717,240
6422,6652,0,240
6745,6675,2911,240
6661,6671,71,240
6875,6722,6449,240
6853,6754,5359,240
6831,6773,3492,240
7271,6897,16802,240
6853,6886,1965,240
6682,6835,0,240
6809,6828,0,240
6766,6812,0,240
6897,6833,2645,240
6853,6838,1167,240
6919,6858,2793,240
6809,6845,0,240
6809,6836,0,240
6831,6834,0,240
6897,6849,1901,240
6809,6839,0,240
6875,6848,1157,240
6919,6865,2383,240
6500,6773,0,240
6831,6787,1824,240
6831,6798,1720,240
6766,6790,0,240
6766,6784,0,240
6941,6823,4677,240
6745,6803,0,240
7009,6854,6445,240
6875,6859,1899,240
7032,6902,5892,240
6682,6847,0,240
7056,6899,6677,240
6987,6921,4211,240
6809,6893,0,240
7150,6957,8075,240
6853,6931,0,240
6941,6933,240,240
7222,7005,8775,240
7009,7006,1880,240
6875,6973,0,240
6724,6910,0,240
6897,6906,0,240
6875,6898,0,240
6831,6881,0,240
7056,6924,5316,240
6831,6900,0,240
6919,6904,503,240
7032,6936,4039,240
6875,6920,0,240
7173,6983,7875,240
6897,6961,0,240
6941,6956,0,240
7222,7022,8394,240
6964,7007,0,240
7032,7013,741,240
7295,7083,8776,240
6941,7047,0,240
7150,7072,3120,240
